,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
browse_foreigners.php,205.0,205.0,0.0,18.0,18.0,3.0,1937.6410738702757,0.0,0.0,0.0,25.0,15.0,37.0,no,no
changelog.php,69.0,73.0,0.0,3.0,3.0,2.0,249.1798914189991,0.0,0.0,0.0,9.0,8.0,3.0,no,no
chk_rel.php,6.0,6.0,0.0,1.0,1.0,0.0,12.542316284596385,0.0,0.0,0.0,8.0,6.0,4.0,no,no
config.sample.inc.php,12.0,12.0,0.0,1.0,1.0,0.0,11.78350206951907,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_create.php,77.0,77.0,0.0,11.0,11.0,3.0,507.1943130326289,0.0,0.0,0.0,28.0,17.0,23.0,no,no
db_datadict.php,124.0,135.0,0.0,31.0,31.0,4.0,1437.5577411301929,0.0,0.0,0.0,31.0,19.0,36.0,no,no
db_events.php,6.0,6.0,0.0,1.0,1.0,0.0,3.4657359027997265,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_export.php,49.0,49.0,0.0,8.0,8.0,3.0,345.57068517400666,0.0,0.0,0.0,15.0,13.0,10.0,no,no
db_import.php,10.0,11.0,0.0,1.0,1.0,0.0,38.36632436477393,0.0,0.0,0.0,10.0,9.0,4.0,no,no
db_operations.php,144.0,145.0,0.0,25.0,25.0,5.0,1462.9409198909411,0.0,0.0,0.0,63.0,28.0,73.0,no,no
db_printview.php,66.0,85.0,0.0,14.0,14.0,4.0,769.5569206943081,0.0,0.0,0.0,17.0,12.0,28.0,no,no
db_qbe.php,36.0,36.0,0.0,5.0,5.0,2.0,183.3707472800404,0.0,0.0,0.0,17.0,14.0,11.0,no,no
db_routines.php,7.0,7.0,0.0,1.0,1.0,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_search.php,26.0,26.0,0.0,5.0,5.0,1.0,166.61022550876018,0.0,0.0,0.0,17.0,14.0,14.0,no,no
db_sql.php,27.0,27.0,0.0,4.0,4.0,2.0,146.61699844770897,0.0,0.0,0.0,11.0,10.0,7.0,no,no
db_structure.php,203.0,203.0,0.0,24.0,24.0,3.0,1824.0343539999594,0.0,0.0,0.0,32.0,16.0,50.0,no,no
db_tracking.php,123.0,129.0,0.0,23.0,23.0,5.0,1406.684359423634,0.0,0.0,0.0,34.0,19.0,49.0,no,no
db_triggers.php,5.0,5.0,0.0,1.0,1.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,no,no
examples/config.manyhosts.inc.php,36.0,36.0,0.0,2.0,2.0,1.0,80.40507294495366,0.0,0.0,0.0,0.0,0.0,0.0,no,no
examples/openid.php,72.0,74.0,1.0,13.0,13.0,2.0,576.8089506252758,0.0,0.0,1.0,6.0,6.0,3.0,no,no
examples/signon.php,18.0,20.0,0.0,3.0,3.0,2.0,79.51343008130763,0.0,0.0,0.0,0.0,0.0,0.0,no,no
examples/signon-script.php,4.0,4.0,1.0,1.0,1.0,0.0,1.3862943611198906,1.0,1.0,0.0,0.0,0.0,0.0,no,no
export.php,606.0,609.0,3.0,130.0,130.0,7.0,5677.811366977446,14.0,14.0,2.0,144.0,44.0,97.0,no,no
file_echo.php,31.0,31.0,0.0,9.0,9.0,4.0,249.1798914189991,0.0,0.0,0.0,3.0,1.0,4.0,no,no
gis_data_editor.php,250.0,302.0,1.0,46.0,46.0,8.0,3804.206505759994,0.0,0.0,1.0,28.0,17.0,46.0,no,no
import.php,362.0,362.0,0.0,83.0,83.0,7.0,3547.7979309153307,0.0,0.0,0.0,53.0,34.0,95.0,yes,yes
import_status.php,45.0,45.0,0.0,12.0,12.0,3.0,306.79336564160604,0.0,0.0,0.0,3.0,2.0,3.0,no,no
index.php,317.0,355.0,1.0,51.0,51.0,4.0,2589.082609947947,1.0,1.0,1.0,49.0,26.0,77.0,no,no
js/get_image.js.php,16.0,17.0,0.0,4.0,4.0,1.0,121.78089750893692,0.0,0.0,0.0,4.0,3.0,4.0,no,no
js/get_scripts.js.php,15.0,16.0,0.0,6.0,6.0,4.0,121.78089750893692,0.0,0.0,0.0,0.0,0.0,0.0,no,no
js/messages.php,348.0,353.0,0.0,3.0,3.0,1.0,1848.3668127828123,0.0,0.0,0.0,2.0,2.0,313.0,no,no
libraries/Advisor.class.php,261.0,261.0,15.0,36.0,36.0,4.0,2076.804232578567,2.0,2.0,8.0,14.0,9.0,30.0,no,no
libraries/bookmark.lib.php,88.0,88.0,5.0,11.0,11.0,2.0,732.7123292259292,7.0,3.0,1.0,8.0,4.0,28.0,no,no
libraries/build_html_for_db.lib.php,126.0,126.0,2.0,17.0,17.0,4.0,706.4195578555566,4.0,2.0,0.0,7.0,5.0,20.0,no,no
libraries/charset_conversion.lib.php,51.0,51.0,1.0,14.0,14.0,5.0,228.73714154851538,3.0,3.0,0.0,2.0,2.0,3.0,no,no
libraries/check_user_privileges.lib.php,81.0,81.0,1.0,11.0,11.0,4.0,479.97198830107084,0.0,0.0,1.0,19.0,6.0,19.0,no,no
libraries/cleanup.lib.php,19.0,19.0,1.0,8.0,8.0,3.0,209.05516752081726,1.0,1.0,0.0,0.0,0.0,0.0,no,no
libraries/common.inc.php,432.0,432.0,0.0,86.0,86.0,7.0,3518.2799143221832,0.0,0.0,0.0,90.0,45.0,91.0,yes,yes
libraries/Config.class.php,955.0,955.0,40.0,190.0,190.0,9.0,10443.96367959428,69.0,46.0,30.0,24.0,10.0,164.0,no,no
libraries/config/ConfigFile.class.php,199.0,199.0,26.0,29.0,29.0,2.0,2194.411379836412,197.0,136.0,6.0,10.0,6.0,17.0,no,no
libraries/config/config_functions.lib.php,21.0,21.0,2.0,2.0,2.0,1.0,156.08007492639288,6.0,4.0,1.0,1.0,1.0,1.0,no,no
libraries/config.default.php,393.0,393.0,0.0,1.0,1.0,0.0,441.6421400445801,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/config/Form.class.php,77.0,77.0,7.0,14.0,14.0,3.0,742.4445878342468,23.0,22.0,3.0,9.0,7.0,5.0,no,no
libraries/config/FormDisplay.class.php,447.0,447.0,16.0,82.0,82.0,5.0,4698.088190649025,77.0,60.0,9.0,43.0,19.0,72.0,no,no
libraries/config/FormDisplay.tpl.php,229.0,269.0,13.0,44.0,44.0,4.0,2711.0265634166267,19.0,3.0,0.0,5.0,4.0,15.0,no,no
libraries/config/messages.inc.php,510.0,510.0,0.0,2.0,2.0,1.0,6363.091117540298,0.0,0.0,0.0,2.0,1.0,507.0,no,no
libraries/config/setup.forms.php,342.0,342.0,0.0,1.0,1.0,0.0,90.086207670785,0.0,0.0,0.0,1.0,1.0,22.0,no,no
libraries/config/user_preferences.forms.php,245.0,245.0,0.0,1.0,1.0,0.0,71.40979876342713,0.0,0.0,0.0,1.0,1.0,18.0,no,no
libraries/config/validate.lib.php,304.0,304.0,15.0,49.0,49.0,6.0,2717.1369477949856,3.0,2.0,4.0,11.0,6.0,27.0,no,no
libraries/config.values.php,202.0,202.0,0.0,2.0,2.0,1.0,207.94415416798358,0.0,0.0,0.0,1.0,1.0,26.0,no,no
libraries/core.lib.php,343.0,345.0,22.0,69.0,69.0,4.0,3338.482667794792,335.0,235.0,9.0,32.0,19.0,20.0,no,no
libraries/database_interface.lib.php,968.0,968.0,30.0,179.0,179.0,7.0,9907.615279061018,296.0,122.0,13.0,48.0,12.0,89.0,no,no
libraries/data_dictionary_relations.lib.php,154.0,154.0,0.0,2.0,2.0,1.0,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/db_common.inc.php,47.0,47.0,0.0,10.0,10.0,3.0,428.8078364067786,0.0,0.0,0.0,27.0,15.0,23.0,no,no
libraries/dbi/drizzle.dbi.lib.php,265.0,265.0,24.0,46.0,46.0,2.0,2446.1129991916055,279.0,97.0,2.0,29.0,15.0,28.0,no,no
libraries/dbi/drizzle-wrappers.lib.php,150.0,150.0,20.0,17.0,17.0,2.0,1132.744294939294,86.0,35.0,7.0,89.0,88.0,4.0,no,no
libraries/dbi/dummy.lib.php,280.0,280.0,16.0,14.0,14.0,3.0,611.4249546870268,239.0,93.0,1.0,1.0,1.0,1.0,no,no
libraries/dbi/mysql.dbi.lib.php,198.0,198.0,25.0,36.0,36.0,2.0,1718.424632682308,281.0,97.0,1.0,12.0,10.0,10.0,no,no
libraries/dbi/mysqli.dbi.lib.php,339.0,339.0,25.0,61.0,61.0,2.0,2688.972740265022,280.0,97.0,2.0,15.0,11.0,11.0,no,no
libraries/db_info.inc.php,113.0,113.0,0.0,30.0,30.0,7.0,861.1699200487592,0.0,0.0,0.0,26.0,7.0,26.0,no,no
libraries/DBQbe.class.php,791.0,791.0,27.0,91.0,91.0,5.0,9141.87780346173,29.0,28.0,25.0,35.0,16.0,50.0,no,no
libraries/DbSearch.class.php,279.0,279.0,8.0,17.0,17.0,3.0,2237.5624834158734,30.0,28.0,5.0,15.0,7.0,41.0,no,no
libraries/db_table_exists.lib.php,55.0,55.0,0.0,18.0,18.0,5.0,359.09015421043074,0.0,0.0,0.0,28.0,14.0,17.0,no,no
libraries/display_change_password.lib.php,73.0,73.0,1.0,3.0,3.0,1.0,332.72160464580776,2.0,2.0,0.0,2.0,2.0,8.0,no,no
libraries/display_create_database.lib.php,20.0,24.0,0.0,4.0,4.0,2.0,130.31166994526973,0.0,0.0,0.0,5.0,4.0,10.0,no,no
libraries/display_create_table.lib.php,12.0,14.0,0.0,3.0,3.0,1.0,59.94738181995927,0.0,0.0,0.0,3.0,3.0,6.0,no,no
libraries/display_export.lib.php,198.0,332.0,1.0,49.0,49.0,4.0,2452.735758023787,0.0,0.0,1.0,23.0,11.0,73.0,no,no
libraries/display_git_revision.lib.php,57.0,57.0,1.0,6.0,6.0,1.0,360.5140923852385,1.0,1.0,0.0,15.0,11.0,25.0,no,no
libraries/display_import_ajax.lib.php,51.0,51.0,5.0,7.0,7.0,2.0,209.47321947359393,4.0,4.0,0.0,0.0,0.0,0.0,no,no
libraries/display_import.lib.php,97.0,126.0,0.0,23.0,23.0,4.0,1234.258621051601,0.0,0.0,0.0,21.0,10.0,58.0,no,no
libraries/DisplayResults.class.php,2960.0,2960.0,75.0,315.0,315.0,7.0,36136.230483719955,46.0,43.0,70.0,135.0,60.0,460.0,yes,yes
libraries/display_select_lang.lib.php,42.0,42.0,2.0,8.0,8.0,3.0,239.07800392903965,2.0,2.0,0.0,4.0,4.0,5.0,no,no
libraries/engines/bdb.lib.php,48.0,48.0,3.0,2.0,2.0,1.0,13.621371043387192,3.0,2.0,0.0,1.0,1.0,1.0,no,no
libraries/engines/berkeleydb.lib.php,6.0,6.0,0.0,2.0,2.0,1.0,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/engines/binlog.lib.php,8.0,8.0,1.0,2.0,2.0,1.0,5.545177444479562,1.0,1.0,0.0,0.0,0.0,0.0,no,no
libraries/engines/innobase.lib.php,6.0,6.0,0.0,2.0,2.0,1.0,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/engines/innodb.lib.php,290.0,290.0,10.0,6.0,6.0,1.0,1141.2667277381017,10.0,5.0,1.0,7.0,5.0,45.0,no,no
libraries/engines/memory.lib.php,11.0,11.0,1.0,2.0,2.0,1.0,5.545177444479562,1.0,1.0,0.0,0.0,0.0,0.0,no,no
libraries/engines/merge.lib.php,5.0,5.0,0.0,2.0,2.0,1.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,no,no
