,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
admin/auth_config.php,88.0,104.0,1.0,20.0,20.0,6.0,1405.0960658236436,0.0,0.0,0.0,87.0,47.0,47.0,no,no
admin/auth.php,56.0,56.0,0.0,12.0,12.0,2.0,515.284415850018,0.0,0.0,0.0,19.0,11.0,20.0,no,no
admin/block.php,35.0,40.0,0.0,8.0,8.0,2.0,338.5080104124206,0.0,0.0,0.0,36.0,24.0,22.0,no,no
admin/blocks.php,150.0,150.0,0.0,29.0,29.0,4.0,2344.340107651322,0.0,0.0,0.0,74.0,43.0,93.0,no,no
admin/cron.php,297.0,299.0,0.0,86.0,86.0,6.0,4323.288340741776,0.0,0.0,0.0,66.0,35.0,142.0,no,no
admin/dbperformance.php,22.0,23.0,0.0,3.0,3.0,1.0,210.87423766305363,0.0,0.0,0.0,19.0,14.0,14.0,no,no
admin/delete.php,42.0,47.0,1.0,9.0,9.0,4.0,363.28220485615304,0.0,0.0,1.0,23.0,14.0,19.0,no,no
admin/enrol_config.php,34.0,38.0,0.0,5.0,5.0,2.0,333.3841097977978,0.0,0.0,0.0,64.0,30.0,22.0,no,no
admin/enrol.php,62.0,65.0,0.0,13.0,13.0,3.0,752.0075358172263,0.0,0.0,0.0,20.0,10.0,25.0,no,no
admin/environment.php,60.0,61.0,0.0,10.0,10.0,4.0,567.7517436379535,0.0,0.0,0.0,20.0,9.0,36.0,no,no
admin/filter.php,41.0,43.0,0.0,7.0,7.0,3.0,466.7111334480201,0.0,0.0,0.0,30.0,15.0,25.0,no,no
admin/filters.php,55.0,55.0,0.0,14.0,14.0,3.0,574.8060359553183,0.0,0.0,0.0,26.0,20.0,15.0,no,no
admin/handlevirus.php,71.0,71.0,4.0,14.0,14.0,2.0,794.3028450710875,0.0,0.0,4.0,27.0,18.0,31.0,no,no
admin/health.php,402.0,409.0,69.0,35.0,35.0,6.0,2240.905215824472,14.0,2.0,9.0,25.0,16.0,44.0,no,no
admin/index.php,353.0,374.0,0.0,73.0,73.0,8.0,5356.598857580065,0.0,0.0,0.0,99.0,39.0,234.0,no,no
admin/innodb.php,25.0,25.0,0.0,5.0,5.0,3.0,149.65268479313485,0.0,0.0,0.0,38.0,27.0,19.0,no,no
admin/langdoc.php,115.0,125.0,2.0,30.0,30.0,5.0,2172.456464423765,0.0,0.0,2.0,36.0,28.0,37.0,no,no
admin/langimport.php,243.0,261.0,3.0,63.0,63.0,6.0,2702.7762103306395,0.0,0.0,3.0,39.0,24.0,81.0,no,no
admin/lang.php,781.0,798.0,14.0,181.0,181.0,7.0,13450.014461720622,0.0,0.0,14.0,60.0,32.0,177.0,no,no
admin/mailout-debugger.php,23.0,23.0,1.0,5.0,5.0,1.0,205.40504562917494,1.0,1.0,1.0,3.0,3.0,5.0,no,no
admin/maintenance.php,29.0,43.0,0.0,7.0,7.0,3.0,295.09388910362134,0.0,0.0,0.0,25.0,16.0,20.0,no,no
admin/mnet/access_control.php,128.0,135.0,0.0,36.0,36.0,7.0,1944.5301668115617,0.0,0.0,0.0,45.0,22.0,83.0,no,no
admin/mnet/adminlib.php,106.0,106.0,2.0,34.0,34.0,3.0,1463.6284704888092,1.0,1.0,1.0,22.0,19.0,16.0,no,no
admin/mnet/delete.php,31.0,31.0,0.0,6.0,6.0,2.0,241.79506864455666,0.0,0.0,0.0,26.0,19.0,25.0,no,no
admin/mnet/enr_course_enrol.php,144.0,145.0,0.0,26.0,26.0,5.0,1958.0841227978567,0.0,0.0,0.0,50.0,28.0,59.0,no,no
admin/mnet/enr_courses.php,33.0,35.0,0.0,3.0,3.0,1.0,405.776739952533,0.0,0.0,0.0,16.0,9.0,17.0,no,no
admin/mnet/enr_hosts.php,33.0,34.0,0.0,4.0,4.0,2.0,412.5878922530447,0.0,0.0,0.0,11.0,9.0,16.0,no,no
admin/mnet/index.php,71.0,72.0,0.0,13.0,13.0,4.0,759.3927268482969,0.0,0.0,0.0,30.0,18.0,50.0,no,no
admin/mnet/MethodTable.php,268.0,268.0,17.0,56.0,56.0,7.0,2902.921360817016,7.0,7.0,11.0,18.0,14.0,21.0,no,no
