,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
browse_foreigners.php,126.0,133.0,1.0,23.0,23.0,3.0,2460.485536667232,0.0,0.0,0.0,13.0,7.0,13.0,no,no
calendar.php,13.0,15.0,0.0,2.0,2.0,1.0,119.89476363991854,0.0,0.0,0.0,0.0,0.0,0.0,no,no
changelog.php,3.0,3.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no,no
chk_rel.php,7.0,7.0,0.0,1.0,1.0,0.0,7.690286020676768,0.0,0.0,0.0,1.0,1.0,1.0,no,no
config.footer.inc.php,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
config.header.inc.php,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
config.inc.php,455.0,455.0,0.0,3.0,3.0,1.0,742.6619071396423,0.0,0.0,0.0,0.0,0.0,0.0,no,no
css/phpmyadmin.css.php,30.0,31.0,0.0,8.0,8.0,3.0,212.69699142233335,0.0,0.0,0.0,2.0,2.0,2.0,no,no
db_create.php,18.0,18.0,0.0,3.0,3.0,2.0,173.27463452911059,0.0,0.0,0.0,5.0,4.0,5.0,no,no
db_datadict.php,139.0,156.0,0.0,36.0,36.0,4.0,1727.0185177862686,0.0,0.0,0.0,17.0,7.0,26.0,no,no
db_details_common.php,29.0,35.0,0.0,8.0,8.0,3.0,371.9245450023551,0.0,0.0,0.0,9.0,6.0,13.0,no,no
db_details_db_info.php,65.0,65.0,1.0,23.0,23.0,7.0,935.8201608094856,0.0,0.0,1.0,12.0,4.0,24.0,no,no
db_details_export.php,33.0,34.0,0.0,5.0,5.0,3.0,269.231082232919,0.0,0.0,0.0,1.0,1.0,1.0,no,no
db_details_importdocsql.php,139.0,150.0,1.0,39.0,39.0,7.0,2292.96480521716,0.0,0.0,1.0,9.0,5.0,23.0,no,no
db_details_links.php,47.0,51.0,0.0,8.0,8.0,1.0,592.4285681355151,0.0,0.0,0.0,5.0,3.0,11.0,no,no
db_details.php,140.0,152.0,0.0,29.0,29.0,5.0,2233.763557062226,0.0,0.0,0.0,9.0,5.0,9.0,no,no
db_details_qbe.php,522.0,578.0,2.0,133.0,133.0,8.0,9964.56107562838,0.0,0.0,2.0,17.0,7.0,32.0,no,no
db_details_structure.php,476.0,547.0,1.0,83.0,83.0,7.0,9095.414492515214,0.0,0.0,1.0,24.0,8.0,79.0,yes,no
