,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
config.inc.php3,141.0,141.0,0.0,1.0,1.0,0.0,325.4345187015731,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_create.php3,15.0,15.0,0.0,3.0,3.0,1.0,124.82541994666035,0.0,0.0,0.0,3.0,1.0,4.0,no,no
db_details.php3,300.0,357.0,0.0,57.0,57.0,7.0,6067.9295047792175,0.0,0.0,0.0,8.0,2.0,27.0,no,no
db_printview.php3,112.0,139.0,0.0,33.0,33.0,7.0,1640.645483143798,0.0,0.0,0.0,4.0,1.0,12.0,no,no
db_stats.php3,163.0,168.0,1.0,24.0,24.0,5.0,2773.7603686938837,0.0,0.0,0.0,4.0,1.0,9.0,no,no
footer.inc.php3,8.0,10.0,0.0,4.0,4.0,1.0,54.93061443340549,0.0,0.0,0.0,1.0,1.0,1.0,no,no
header.inc.php3,67.0,80.0,0.0,12.0,12.0,3.0,1010.761328673121,0.0,0.0,0.0,3.0,2.0,3.0,no,no
index.php3,22.0,23.0,0.0,5.0,5.0,4.0,238.29756041061538,0.0,0.0,0.0,1.0,1.0,1.0,yes,yes
lang/arabic.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-win1251.inc.php3,308.0,308.0,0.0,1.0,1.0,0.0,1758.1422585092694,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catala.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-win1250.inc.php3,309.0,309.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/german.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/greek.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/italian.inc.php3,308.0,308.0,0.0,1.0,1.0,0.0,1758.1422585092694,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese.inc.php3,306.0,306.0,0.0,1.0,1.0,0.0,1744.6950918652606,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/korean.inc.php3,306.0,306.0,0.0,1.0,1.0,0.0,1744.6950918652606,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/norwegian.inc.php3,306.0,306.0,0.0,1.0,1.0,0.0,1744.6950918652606,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/polish.inc.php3,306.0,306.0,0.0,1.0,1.0,0.0,1744.6950918652606,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/portuguese.inc.php3,306.0,306.0,0.0,1.0,1.0,0.0,1744.6950918652606,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/romanian.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-koi8.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-win1251.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-iso.inc.php3,308.0,308.0,0.0,1.0,1.0,0.0,1757.140626299381,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/spanish.inc.php3,306.0,306.0,0.0,1.0,1.0,0.0,1744.6950918652606,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/swedish.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/thai.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/turkish.inc.php3,307.0,307.0,0.0,1.0,1.0,0.0,1751.4170411974285,0.0,0.0,0.0,0.0,0.0,0.0,no,no
ldi_check.php3,45.0,45.0,0.0,15.0,15.0,5.0,440.7950655770202,0.0,0.0,0.0,2.0,1.0,9.0,no,no
ldi_table.php3,29.0,30.0,0.0,1.0,1.0,0.0,285.7005800596211,0.0,0.0,0.0,2.0,1.0,2.0,no,no
left.php3,115.0,146.0,0.0,23.0,23.0,4.0,2001.1340728471102,0.0,0.0,0.0,6.0,2.0,9.0,no,no
libraries/bookmark.lib.php3,56.0,56.0,5.0,9.0,9.0,3.0,597.9027930107682,5.0,4.0,1.0,2.0,1.0,17.0,no,no
libraries/build_dump.lib.php3,225.0,225.0,6.0,68.0,68.0,8.0,3420.3409137358904,5.0,2.0,3.0,3.0,1.0,30.0,no,no
libraries/common.lib.php3,480.0,494.0,15.0,141.0,141.0,15.0,7036.793510424189,107.0,31.0,4.0,0.0,0.0,0.0,no,no
libraries/defines.lib.php3,64.0,64.0,0.0,27.0,27.0,5.0,520.3831993943098,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/display_tbl.lib.php3,432.0,477.0,5.0,84.0,84.0,9.0,7312.009607726863,1.0,1.0,4.0,5.0,1.0,14.0,yes,yes
libraries/grab_globals.lib.php3,17.0,17.0,0.0,10.0,10.0,4.0,108.2013505142256,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/ob.lib.php3,43.0,43.0,3.0,9.0,9.0,4.0,107.66210707413622,6.0,3.0,0.0,0.0,0.0,0.0,no,no
libraries/select_lang.lib.php3,83.0,83.0,1.0,21.0,21.0,7.0,608.6651099287994,0.0,0.0,1.0,0.0,0.0,0.0,yes,yes
libraries/zip.lib.php3,63.0,63.0,2.0,1.0,1.0,0.0,477.8963455706277,2.0,1.0,0.0,0.0,0.0,0.0,no,no
main.php3,146.0,190.0,1.0,37.0,37.0,5.0,2364.211857880022,0.0,0.0,0.0,4.0,1.0,10.0,no,no
mult_submits.inc.php3,100.0,104.0,0.0,19.0,19.0,5.0,1071.894303487312,0.0,0.0,0.0,3.0,1.0,14.0,no,no
phpinfo.php3,6.0,6.0,0.0,2.0,2.0,1.0,17.51319134149782,0.0,0.0,0.0,0.0,0.0,0.0,no,no
read_dump.php3,177.0,177.0,2.0,52.0,52.0,6.0,2280.395931478414,0.0,0.0,2.0,4.0,2.0,6.0,no,no
sql.php3,223.0,231.0,0.0,62.0,62.0,8.0,2979.005905215506,0.0,0.0,0.0,4.0,3.0,5.0,yes,yes
tbl_addfield.php3,109.0,110.0,0.0,34.0,34.0,6.0,1713.1201283014993,0.0,0.0,0.0,4.0,1.0,27.0,no,no
tbl_alter.php3,68.0,68.0,0.0,20.0,20.0,4.0,1019.4967183149812,0.0,0.0,0.0,4.0,1.0,12.0,no,no
tbl_change.php3,245.0,302.0,0.0,53.0,53.0,8.0,4298.552471749831,0.0,0.0,0.0,3.0,1.0,7.0,no,no
tbl_create.php3,136.0,137.0,0.0,42.0,42.0,5.0,1984.1740079671224,0.0,0.0,0.0,4.0,1.0,16.0,no,no
tbl_dump.php3,149.0,150.0,2.0,33.0,33.0,6.0,2056.413019340931,0.0,0.0,0.0,8.0,3.0,9.0,no,no
tbl_indexes.php3,279.0,301.0,0.0,70.0,70.0,7.0,4564.786693554249,0.0,0.0,0.0,5.0,1.0,23.0,no,no
tbl_move_copy.php3,69.0,69.0,1.0,13.0,13.0,4.0,799.197339005521,0.0,0.0,0.0,6.0,2.0,15.0,no,no
tbl_printview.php3,219.0,253.0,0.0,45.0,45.0,5.0,3920.5907546894687,0.0,0.0,0.0,4.0,1.0,15.0,no,no
tbl_properties.inc.php3,147.0,208.0,0.0,51.0,51.0,7.0,2339.4712697892696,0.0,0.0,0.0,1.0,1.0,1.0,no,no
tbl_properties.php3,504.0,621.0,0.0,103.0,103.0,6.0,12182.13538744078,0.0,0.0,0.0,11.0,2.0,74.0,no,no
tbl_qbe.php3,377.0,434.0,0.0,99.0,99.0,4.0,6922.343346549327,0.0,0.0,0.0,1.0,1.0,4.0,no,no
tbl_rename.php3,27.0,27.0,0.0,5.0,5.0,2.0,265.54378966002616,0.0,0.0,0.0,4.0,1.0,6.0,no,no
tbl_replace.php3,140.0,140.0,0.0,31.0,31.0,6.0,1742.896372682993,0.0,0.0,0.0,3.0,1.0,14.0,no,no
tbl_select.php3,104.0,115.0,0.0,21.0,21.0,9.0,1727.0185177862686,0.0,0.0,0.0,4.0,1.0,10.0,no,no
user_details.php3,645.0,711.0,8.0,141.0,141.0,11.0,11521.619251646587,0.0,0.0,8.0,5.0,1.0,53.0,no,no
