,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
chk_rel.php3,7.0,8.0,0.0,1.0,1.0,0.0,11.090354888959125,0.0,0.0,0.0,1.0,1.0,1.0,no,no
config.inc.php3,268.0,268.0,0.0,3.0,3.0,1.0,495.05579499371987,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_create.php3,14.0,14.0,0.0,2.0,2.0,1.0,119.82929094215963,0.0,0.0,0.0,4.0,2.0,5.0,no,no
db_datadict.php3,142.0,157.0,0.0,34.0,34.0,4.0,1853.3518692416521,0.0,0.0,0.0,10.0,3.0,21.0,no,no
db_details_common.php3,32.0,35.0,0.0,9.0,9.0,2.0,361.64871572038453,0.0,0.0,0.0,2.0,2.0,2.0,no,no
db_details_db_info.php3,38.0,38.0,0.0,14.0,14.0,7.0,494.7117177227884,0.0,0.0,0.0,7.0,2.0,18.0,no,no
db_details_export.php3,75.0,100.0,0.0,15.0,15.0,3.0,1026.9350220299757,0.0,0.0,0.0,2.0,2.0,2.0,no,no
db_details_importdocsql.php3,63.0,69.0,0.0,18.0,18.0,8.0,934.9734982973268,0.0,0.0,0.0,4.0,2.0,15.0,no,no
db_details_links.php3,34.0,37.0,0.0,7.0,7.0,1.0,306.79336564160604,0.0,0.0,0.0,5.0,2.0,11.0,no,no
db_details.php3,98.0,107.0,0.0,24.0,24.0,5.0,1497.1734734372367,0.0,0.0,0.0,4.0,4.0,4.0,no,no
db_details_qbe.php3,524.0,581.0,2.0,137.0,137.0,8.0,10147.265348996852,0.0,0.0,2.0,13.0,4.0,35.0,no,no
db_details_structure.php3,244.0,292.0,0.0,29.0,29.0,8.0,4425.468354621276,0.0,0.0,0.0,11.0,3.0,23.0,yes,no
db_printview.php3,113.0,140.0,0.0,33.0,33.0,7.0,1605.931201494658,0.0,0.0,0.0,8.0,2.0,22.0,no,no
db_search.php3,187.0,197.0,1.0,37.0,37.0,6.0,2807.3584976635525,0.0,0.0,1.0,10.0,3.0,21.0,no,no
db_stats.php3,191.0,196.0,1.0,28.0,28.0,5.0,3207.1900670936993,0.0,0.0,0.0,9.0,3.0,15.0,no,no
footer.inc.php3,8.0,9.0,0.0,4.0,4.0,1.0,43.00222726147332,0.0,0.0,0.0,1.0,1.0,1.0,no,no
header.inc.php3,98.0,117.0,0.0,18.0,18.0,4.0,1373.8566986344815,0.0,0.0,0.0,4.0,3.0,4.0,no,no
header_printview.inc.php3,33.0,34.0,0.0,4.0,4.0,2.0,402.0050998062424,0.0,0.0,0.0,4.0,2.0,4.0,no,no
index.php3,28.0,29.0,0.0,6.0,6.0,4.0,313.1585121887421,0.0,0.0,0.0,1.0,1.0,1.0,yes,no
lang/afrikaans-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/afrikaans-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-iso-8859-1.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-utf-8.inc.php3,408.0,408.0,0.0,1.0,1.0,0.0,2445.586966475136,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-windows-1256.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-koi8-r.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-utf-8.inc.php3,408.0,408.0,0.0,1.0,1.0,0.0,2445.586966475136,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-windows-1251.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb.inc.php3,405.0,405.0,0.0,1.0,1.0,0.0,2424.571610696305,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb-utf-8.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-iso-8859-2.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-windows-1250.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso-8859-2.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-windows-1250.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-iso-8859-1.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-utf-8.inc.php3,407.0,407.0,0.0,1.0,1.0,0.0,2438.5793827983034,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/georgian-utf-8.inc.php3,406.0,406.0,0.0,1.0,1.0,0.0,2431.5742621781483,0.0,0.0,0.0,0.0,0.0,0.0,no,no
