date_time,dataset,approach,validation,balancing,model,num_training_set_releases,test_set_release,fit_time,precision,recall,accuracy,inspection_rate,f1_score,mcc
07/03/2022 21:52:09,phpmyadmin,metrics,real_labelling,oversampling,random_forest,17,RELEASE_2_5_6,40,0.39676403999328613,0.6538461538461539,0.8947368421052632,0.945,0.13,0.7555555555555555,0.7367467418485206,7
07/03/2022 21:52:29,phpmyadmin,metrics,real_labelling,oversampling,random_forest,18,RELEASE_2_5_7,39,0.4336080551147461,0.9047619047619048,1.0,0.9912280701754386,0.09210526315789473,0.9500000000000001,0.9466276438515284,7
07/03/2022 21:52:49,phpmyadmin,metrics,real_labelling,oversampling,random_forest,19,RELEASE_2_6_0,37,0.4597151279449463,0.8947368421052632,0.9444444444444444,0.9876543209876543,0.07818930041152264,0.918918918918919,0.9126332429241363,7
07/03/2022 21:53:11,phpmyadmin,metrics,real_labelling,oversampling,random_forest,20,RELEASE_2_6_1,36,0.49346208572387695,0.7142857142857143,0.9375,0.972,0.084,0.8108108108108109,0.8045781018081717,7
07/03/2022 21:53:34,phpmyadmin,metrics,real_labelling,oversampling,random_forest,21,RELEASE_2_6_2,35,0.5389559268951416,0.9375,0.9375,0.9925373134328358,0.05970149253731343,0.9375,0.933531746031746,7
07/03/2022 21:53:57,phpmyadmin,metrics,real_labelling,oversampling,random_forest,22,RELEASE_2_6_3,34,0.5729019641876221,0.9375,0.9375,0.9926739926739927,0.05860805860805861,0.9375,0.9336089494163424,7
07/03/2022 21:54:21,phpmyadmin,metrics,real_labelling,oversampling,random_forest,23,RELEASE_2_7_0,33,0.598682165145874,0.7619047619047619,0.7272727272727273,0.9625850340136054,0.07142857142857142,0.7441860465116279,0.7242423238423661,7
07/03/2022 21:54:47,phpmyadmin,metrics,real_labelling,oversampling,random_forest,24,RELEASE_2_8_0,32,0.6537439823150635,0.8260869565217391,0.9047619047619048,0.9800664451827242,0.07641196013289037,0.8636363636363636,0.853934694527013,7
07/03/2022 21:55:14,phpmyadmin,metrics,real_labelling,oversampling,random_forest,25,RELEASE_2_8_1,31,0.7040462493896484,0.8333333333333334,0.8,0.9704918032786886,0.07868852459016394,0.816326530612245,0.8004881157902577,7
07/03/2022 21:55:42,phpmyadmin,metrics,real_labelling,oversampling,random_forest,26,RELEASE_2_8_2,30,0.7740108966827393,0.8620689655172413,1.0,0.9868421052631579,0.09539473684210527,0.9259259259259259,0.9217969157169262,7
07/03/2022 21:56:09,phpmyadmin,metrics,real_labelling,oversampling,random_forest,27,RELEASE_2_9_0,29,0.7905969619750977,0.8888888888888888,0.96,0.9867549668874173,0.08940397350993377,0.923076923076923,0.9166541614844527,7
07/03/2022 21:56:37,phpmyadmin,metrics,real_labelling,oversampling,random_forest,28,RELEASE_2_9_2,28,0.8139219284057617,0.7407407407407407,0.9523809523809523,0.9735973597359736,0.0891089108910891,0.8333333333333334,0.8268733109144196,7
07/03/2022 21:57:05,phpmyadmin,metrics,real_labelling,oversampling,random_forest,29,RELEASE_2_10_0,28,0.8212311267852783,0.7692307692307693,0.8695652173913043,0.9715189873417721,0.08227848101265822,0.8163265306122449,0.802720681414961,7
07/03/2022 21:57:33,phpmyadmin,metrics,real_labelling,oversampling,random_forest,30,RELEASE_2_10_2,26,0.8924160003662109,0.88,1.0,0.990506329113924,0.07911392405063292,0.9361702127659575,0.9332847412034899,7
07/03/2022 21:58:02,phpmyadmin,metrics,real_labelling,oversampling,random_forest,31,RELEASE_2_10_3,26,0.9326291084289551,0.88,1.0,0.990506329113924,0.07911392405063292,0.9361702127659575,0.9332847412034899,7
07/03/2022 21:58:33,phpmyadmin,metrics,real_labelling,oversampling,random_forest,32,RELEASE_2_11_0,26,0.9601430892944336,0.8076923076923077,0.84,0.9728915662650602,0.0783132530120482,0.8235294117647058,0.8090361214304013,7
07/03/2022 21:59:03,phpmyadmin,metrics,real_labelling,oversampling,random_forest,33,RELEASE_2_11_1,25,0.9927890300750732,0.8928571428571429,1.0,0.9909365558912386,0.08459214501510574,0.9433962264150945,0.940267856228523,7
07/03/2022 21:59:35,phpmyadmin,metrics,real_labelling,oversampling,random_forest,34,RELEASE_2_11_2,25,1.0333271026611328,0.8928571428571429,1.0,0.9909365558912386,0.08459214501510574,0.9433962264150945,0.940267856228523,7
07/03/2022 22:00:07,phpmyadmin,metrics,real_labelling,oversampling,random_forest,35,RELEASE_2_11_3,24,1.0576450824737549,0.8571428571428571,1.0,0.9879154078549849,0.08459214501510574,0.923076923076923,0.9197689231722846,7
07/03/2022 22:00:39,phpmyadmin,metrics,real_labelling,oversampling,random_forest,36,RELEASE_2_11_4,24,1.063000202178955,0.8571428571428571,1.0,0.9879154078549849,0.08459214501510574,0.923076923076923,0.9197689231722846,7
07/03/2022 22:01:13,phpmyadmin,metrics,real_labelling,oversampling,random_forest,37,RELEASE_2_11_5,24,1.1187801361083984,0.8888888888888888,1.0,0.9909365558912386,0.08157099697885196,0.9411764705882353,0.9381911736145683,7
07/03/2022 22:01:45,phpmyadmin,metrics,real_labelling,oversampling,random_forest,38,RELEASE_2_11_6,23,1.101578950881958,0.8888888888888888,1.0,0.9909365558912386,0.08157099697885196,0.9411764705882353,0.9381911736145683,7
07/03/2022 22:02:17,phpmyadmin,metrics,real_labelling,oversampling,random_forest,39,RELEASE_2_11_7,22,1.1651570796966553,0.8888888888888888,1.0,0.9909365558912386,0.08157099697885196,0.9411764705882353,0.9381911736145683,7
07/03/2022 22:02:50,phpmyadmin,metrics,real_labelling,oversampling,random_forest,40,RELEASE_2_11_8,22,1.179814100265503,0.8888888888888888,1.0,0.9909365558912386,0.08157099697885196,0.9411764705882353,0.9381911736145683,7
07/03/2022 22:03:24,phpmyadmin,metrics,real_labelling,oversampling,random_forest,41,RELEASE_2_11_9,22,1.2075309753417969,0.8571428571428571,1.0,0.9879154078549849,0.08459214501510574,0.923076923076923,0.9197689231722846,7
07/03/2022 22:03:56,phpmyadmin,metrics,real_labelling,oversampling,random_forest,42,RELEASE_3_0_0,21,1.234814167022705,0.7142857142857143,0.7142857142857143,0.9418181818181818,0.10181818181818182,0.7142857142857143,0.681897050318103,7
07/03/2022 22:04:31,phpmyadmin,metrics,real_labelling,oversampling,random_forest,43,RELEASE_3_0_1,21,1.310082197189331,0.9032258064516129,1.0,0.9890909090909091,0.11272727272727273,0.9491525423728813,0.9445927442697722,7
07/03/2022 22:05:06,phpmyadmin,metrics,real_labelling,oversampling,random_forest,44,RELEASE_3_1_0,21,1.3401761054992676,0.875,0.9333333333333333,0.979933110367893,0.10702341137123746,0.9032258064516129,0.8926228981260048,7
07/03/2022 22:05:40,phpmyadmin,metrics,real_labelling,oversampling,random_forest,45,RELEASE_3_1_1,20,1.4090869426727295,0.8787878787878788,1.0,0.9866220735785953,0.11036789297658862,0.9354838709677419,0.9304669790498384,7
07/03/2022 22:06:16,phpmyadmin,metrics,real_labelling,oversampling,random_forest,46,RELEASE_3_1_2,20,1.3764150142669678,0.90625,1.0,0.9899665551839465,0.10702341137123746,0.9508196721311475,0.94666813380168,8
07/03/2022 22:06:51,phpmyadmin,metrics,real_labelling,oversampling,random_forest,47,RELEASE_3_1_3,20,1.4088480472564697,0.8787878787878788,1.0,0.9866220735785953,0.11036789297658862,0.9354838709677419,0.9304669790498384,8
07/03/2022 22:07:26,phpmyadmin,metrics,real_labelling,oversampling,random_forest,48,RELEASE_3_1_4,19,1.437816858291626,0.8709677419354839,1.0,0.9866220735785953,0.10367892976588629,0.9310344827586207,0.9263689290932494,8
07/03/2022 22:08:01,phpmyadmin,metrics,real_labelling,oversampling,random_forest,49,RELEASE_3_1_5,19,1.4595997333526611,0.9,1.0,0.9899665551839465,0.10033444816053512,0.9473684210526316,0.9434370829110782,8
07/03/2022 22:08:35,phpmyadmin,metrics,real_labelling,oversampling,random_forest,50,RELEASE_3_2_0,18,1.4740381240844727,0.8928571428571429,0.9259259259259259,0.9833333333333333,0.09333333333333334,0.9090909090909091,0.9001002624426848,8
07/03/2022 22:09:09,phpmyadmin,metrics,real_labelling,oversampling,random_forest,51,RELEASE_3_2_2,17,1.5955510139465332,0.896551724137931,0.9629629629629629,0.9867549668874173,0.09602649006622517,0.9285714285714286,0.921996834941087,8
07/03/2022 22:09:44,phpmyadmin,metrics,real_labelling,oversampling,random_forest,52,RELEASE_3_2_3,17,1.5539429187774658,0.8620689655172413,1.0,0.9867549668874173,0.09602649006622517,0.9259259259259259,0.9217485102758196,8
07/03/2022 22:10:17,phpmyadmin,metrics,real_labelling,oversampling,random_forest,53,RELEASE_3_2_4,16,1.5577411651611328,0.9259259259259259,1.0,0.9933774834437086,0.08940397350993377,0.9615384615384615,0.9587703271269759,8
07/03/2022 22:10:50,phpmyadmin,metrics,real_labelling,oversampling,random_forest,54,RELEASE_3_2_5,16,1.614508867263794,0.8928571428571429,1.0,0.9900662251655629,0.09271523178807947,0.9433962264150945,0.9397804051489962,8
07/03/2022 22:11:22,phpmyadmin,metrics,real_labelling,oversampling,random_forest,55,RELEASE_3_3_0,15,1.613875389099121,0.78125,0.9259259259259259,0.9719626168224299,0.09968847352024922,0.847457627118644,0.8357843137254902,8
07/03/2022 22:11:54,phpmyadmin,metrics,real_labelling,oversampling,random_forest,56,RELEASE_3_3_1,15,1.6697430610656738,0.9310344827586207,1.0,0.9937694704049844,0.09034267912772585,0.9642857142857143,0.9616137035466467,8
07/03/2022 22:12:27,phpmyadmin,metrics,real_labelling,oversampling,random_forest,57,RELEASE_3_3_2,15,1.7235779762268066,0.9310344827586207,1.0,0.9937888198757764,0.09006211180124224,0.9642857142857143,0.9616248668635949,8
07/03/2022 22:13:01,phpmyadmin,metrics,real_labelling,oversampling,random_forest,58,RELEASE_3_3_3,15,1.7644827365875244,0.9310344827586207,1.0,0.9937888198757764,0.09006211180124224,0.9642857142857143,0.9616248668635949,8
07/03/2022 22:13:33,phpmyadmin,metrics,real_labelling,oversampling,random_forest,59,RELEASE_3_3_4,14,1.787259817123413,0.9310344827586207,1.0,0.9937888198757764,0.09006211180124224,0.9642857142857143,0.9616248668635949,8
07/03/2022 22:14:04,phpmyadmin,metrics,real_labelling,oversampling,random_forest,60,RELEASE_3_3_5,14,1.7996699810028076,0.9310344827586207,1.0,0.9937888198757764,0.09006211180124224,0.9642857142857143,0.9616248668635949,8
07/03/2022 22:14:35,phpmyadmin,metrics,real_labelling,oversampling,random_forest,61,RELEASE_3_3_6,13,1.8242907524108887,0.6785714285714286,0.95,0.968944099378882,0.08695652173913043,0.7916666666666667,0.7882198946573531,8
07/03/2022 22:15:05,phpmyadmin,metrics,real_labelling,oversampling,random_forest,62,RELEASE_3_3_7,13,1.845132827758789,0.8636363636363636,1.0,0.9906832298136646,0.06832298136645963,0.9268292682926829,0.9247083370181406,8
07/03/2022 22:15:35,phpmyadmin,metrics,real_labelling,oversampling,random_forest,63,RELEASE_3_3_8,13,1.879610300064087,0.9047619047619048,1.0,0.9937888198757764,0.06521739130434782,0.9500000000000001,0.9480452937428142,8
07/03/2022 22:16:04,phpmyadmin,metrics,real_labelling,oversampling,random_forest,64,RELEASE_3_3_9,12,1.9355709552764893,0.8095238095238095,1.0,0.9875776397515528,0.06521739130434782,0.8947368421052632,0.8938160346654879,8
07/03/2022 22:16:31,phpmyadmin,metrics,real_labelling,oversampling,random_forest,65,RELEASE_3_4_0,11,1.9588911533355713,0.6086956521739131,0.7777777777777778,0.9570957095709571,0.07590759075907591,0.6829268292682927,0.665993994294147,8
07/03/2022 22:16:56,phpmyadmin,metrics,real_labelling,oversampling,random_forest,66,RELEASE_3_4_1,10,2.0178639888763428,0.9,1.0,0.9933993399339934,0.066006600660066,0.9473684210526316,0.9453487242950698,8
07/03/2022 22:17:22,phpmyadmin,metrics,real_labelling,oversampling,random_forest,67,RELEASE_3_4_2,10,2.1390621662139893,0.9,1.0,0.9933993399339934,0.066006600660066,0.9473684210526316,0.9453487242950698,8
07/03/2022 22:17:49,phpmyadmin,metrics,real_labelling,oversampling,random_forest,68,RELEASE_3_4_3,10,2.2064340114593506,0.9,1.0,0.9933993399339934,0.066006600660066,0.9473684210526316,0.9453487242950698,8
07/03/2022 22:18:13,phpmyadmin,metrics,real_labelling,oversampling,random_forest,69,RELEASE_3_4_4,9,2.199110984802246,0.6,1.0,0.9735973597359736,0.066006600660066,0.7499999999999999,0.7638750909927455,8
07/03/2022 22:18:38,phpmyadmin,metrics,real_labelling,oversampling,random_forest,70,RELEASE_3_4_5,9,2.285444974899292,0.6666666666666666,1.0,0.979933110367893,0.06020066889632107,0.8,0.8079166939955513,8
07/03/2022 22:19:03,phpmyadmin,metrics,real_labelling,oversampling,random_forest,71,RELEASE_3_4_6,9,2.309443950653076,0.8571428571428571,1.0,0.9933110367892977,0.046822742474916385,0.923076923076923,0.9225886061442325,8
07/03/2022 22:19:29,phpmyadmin,metrics,real_labelling,oversampling,random_forest,72,RELEASE_3_4_7,9,2.373222827911377,0.8571428571428571,1.0,0.9933110367892977,0.046822742474916385,0.923076923076923,0.9225886061442325,7
07/03/2022 22:19:52,phpmyadmin,metrics,real_labelling,oversampling,random_forest,73,RELEASE_3_4_8,8,2.3565008640289307,0.7142857142857143,1.0,0.9866220735785953,0.046822742474916385,0.8333333333333333,0.8392850569511839,7
07/03/2022 22:20:15,phpmyadmin,metrics,real_labelling,oversampling,random_forest,74,RELEASE_3_4_9,8,2.4139461517333984,0.75,1.0,0.9899665551839465,0.04013377926421405,0.8571428571428571,0.8615343169661582,7
07/03/2022 22:20:36,phpmyadmin,metrics,real_labelling,oversampling,random_forest,75,RELEASE_3_5_0,7,2.5331368446350098,0.30434782608695654,0.5384615384615384,0.9331306990881459,0.06990881458966565,0.3888888888888889,0.37269869191350996,7
07/03/2022 22:20:58,phpmyadmin,metrics,real_labelling,oversampling,random_forest,76,RELEASE_3_5_1,7,2.580042839050293,0.8666666666666667,1.0,0.9938650306748467,0.046012269938650305,0.9285714285714286,0.9279702907366609,7
07/03/2022 22:21:17,phpmyadmin,metrics,real_labelling,oversampling,random_forest,77,RELEASE_3_5_2,6,2.6473631858825684,0.8666666666666667,1.0,0.9938650306748467,0.046012269938650305,0.9285714285714286,0.9279702907366609,7
07/03/2022 22:21:33,phpmyadmin,metrics,real_labelling,oversampling,random_forest,78,RELEASE_3_5_3,5,2.696976900100708,0.6428571428571429,1.0,0.9846625766871165,0.04294478527607362,0.782608695652174,0.7954353778204853,7
07/03/2022 22:21:46,phpmyadmin,metrics,real_labelling,oversampling,random_forest,79,RELEASE_3_5_4,4,2.7052438259124756,0.75,1.0,0.99079754601227,0.03680981595092025,0.8571428571428571,0.861917750253406,7
07/03/2022 22:21:59,phpmyadmin,metrics,real_labelling,oversampling,random_forest,80,RELEASE_3_5_5,4,2.790925979614258,0.75,1.0,0.9908256880733946,0.03669724770642202,0.8571428571428571,0.8619306980853431,7
07/03/2022 22:22:12,phpmyadmin,metrics,real_labelling,oversampling,random_forest,81,RELEASE_3_5_6,4,2.8032732009887695,0.75,1.0,0.9908256880733946,0.03669724770642202,0.8571428571428571,0.8619306980853431,7
07/03/2022 22:22:23,phpmyadmin,metrics,real_labelling,oversampling,random_forest,82,RELEASE_3_5_7,3,2.822312831878662,0.8181818181818182,1.0,0.9938837920489296,0.03363914373088685,0.9,0.9016851005662622,7
07/03/2022 22:22:33,phpmyadmin,metrics,real_labelling,oversampling,random_forest,83,RELEASE_3_5_8,3,2.9057092666625977,0.7272727272727273,1.0,0.9908256880733946,0.03363914373088685,0.8421052631578948,0.8487833480010256,7
07/03/2022 22:22:43,phpmyadmin,metrics,real_labelling,oversampling,random_forest,84,RELEASE_4_0_0,3,2.890620231628418,0.09090909090909091,0.125,0.9576059850374065,0.02743142144638404,0.10526315789473685,0.08522645469771972,7
07/03/2022 22:22:51,phpmyadmin,metrics,real_labelling,oversampling,random_forest,85,RELEASE_4_0_1,2,3.0517427921295166,0.7777777777777778,0.875,0.9925373134328358,0.022388059701492536,0.823529411764706,0.8212148916674173,7
07/03/2022 22:22:58,phpmyadmin,metrics,real_labelling,oversampling,random_forest,86,RELEASE_4_0_2,2,3.127269744873047,0.8,1.0,0.9950248756218906,0.024875621890547265,0.888888888888889,0.8921541830280325,7
07/03/2022 22:23:05,phpmyadmin,metrics,real_labelling,oversampling,random_forest,87,RELEASE_4_0_3,2,3.1772518157958984,0.7,1.0,0.9925373134328358,0.024875621890547265,0.8235294117647058,0.833476780902622,7
07/03/2022 22:23:13,phpmyadmin,metrics,real_labelling,oversampling,random_forest,88,RELEASE_4_0_4,2,3.200870990753174,0.7777777777777778,1.0,0.9950124688279302,0.022443890274314215,0.8750000000000001,0.8796758876033163,6
07/03/2022 22:23:21,phpmyadmin,metrics,real_labelling,oversampling,random_forest,89,RELEASE_4_0_5,2,3.3116581439971924,0.0,0.0,0.9775561097256857,0.022443890274314215,0.0,0.0,6
07/03/2022 22:23:25,phpmyadmin,metrics,real_labelling,oversampling,random_forest,90,RELEASE_4_0_6,1,3.452863931655884,0.0,0.0,0.9950124688279302,0.004987531172069825,0.0,0.0,6
07/03/2022 22:23:29,phpmyadmin,metrics,real_labelling,oversampling,random_forest,91,RELEASE_4_0_7,1,3.52124285697937,0.0,0.0,0.9925187032418953,0.007481296758104738,0.0,0.0,6
07/03/2022 22:23:33,phpmyadmin,metrics,real_labelling,oversampling,random_forest,92,RELEASE_4_0_8,1,3.5317721366882324,0.0,0.0,0.9950124688279302,0.004987531172069825,0.0,0.0,6
08/03/2022 08:59:17,moodle,metrics,real_labelling,oversampling,random_forest,1,RELEASE_1_0_2,38,0.11920809745788574,1.0,0.6666666666666666,0.9900990099009901,0.019801980198019802,0.8,0.8123623944599232,2.0
08/03/2022 08:59:23,moodle,metrics,real_labelling,oversampling,random_forest,2,RELEASE_1_0_3,38,0.12442803382873535,1.0,0.6666666666666666,0.9901960784313726,0.0196078431372549,0.8,0.812403840463596,2.0
08/03/2022 08:59:29,moodle,metrics,real_labelling,oversampling,random_forest,3,RELEASE_1_0_4,38,0.12216615676879883,1.0,0.6666666666666666,0.9903846153846154,0.019230769230769232,0.8,0.8124842884353201,2.0
08/03/2022 08:59:35,moodle,metrics,real_labelling,oversampling,random_forest,4,RELEASE_1_0_5,38,0.12409687042236328,1.0,0.6666666666666666,0.9923076923076923,0.015384615384615385,0.8,0.8133008873309638,2.0
08/03/2022 08:59:42,moodle,metrics,real_labelling,oversampling,random_forest,5,RELEASE_1_0_6,37,0.13913607597351074,0.6666666666666666,0.6666666666666666,0.9885057471264368,0.017241379310344827,0.6666666666666666,0.6608187134502924,1.9
08/03/2022 08:59:49,moodle,metrics,real_labelling,oversampling,random_forest,6,RELEASE_1_0_7,37,0.15192890167236328,1.0,0.3333333333333333,0.9924242424242424,0.003787878787878788,0.5,0.5751508315976361,1.7
08/03/2022 08:59:56,moodle,metrics,real_labelling,oversampling,random_forest,7,RELEASE_1_0_8,37,0.16971302032470703,1.0,0.25,0.9910179640718563,0.0029940119760479044,0.4,0.497742652128334,1.4
08/03/2022 09:00:05,moodle,metrics,real_labelling,oversampling,random_forest,8,RELEASE_1_0_9,35,0.2131047248840332,0.5,0.2,0.9896265560165975,0.004149377593360996,0.28571428571428575,0.31193362371580335,1.3
08/03/2022 09:00:15,moodle,metrics,real_labelling,oversampling,random_forest,9,RELEASE_1_1_0,34,0.28711605072021484,1.0,0.2857142857142857,0.9912434325744308,0.0035026269702276708,0.4444444444444445,0.5321687846588736,1.2
08/03/2022 09:00:27,moodle,metrics,real_labelling,oversampling,random_forest,10,RELEASE_1_1_1,34,0.3564329147338867,1.0,0.8571428571428571,0.9982905982905983,0.010256410256410256,0.923076923076923,0.9250202550446034,1.1
08/03/2022 09:03:38,moodle,metrics,real_labelling,oversampling,random_forest,1,RELEASE_1_0_2,38,0.11869597434997559,1.0,0.6666666666666666,0.9900990099009901,0.019801980198019802,0.8,0.8123623944599232,2.0
08/03/2022 09:03:44,moodle,metrics,real_labelling,oversampling,random_forest,2,RELEASE_1_0_3,38,0.1214289665222168,1.0,0.6666666666666666,0.9901960784313726,0.0196078431372549,0.8,0.812403840463596,2.0
08/03/2022 09:03:50,moodle,metrics,real_labelling,oversampling,random_forest,3,RELEASE_1_0_4,38,0.12248826026916504,1.0,0.6666666666666666,0.9903846153846154,0.019230769230769232,0.8,0.8124842884353201,2.0
08/03/2022 09:03:56,moodle,metrics,real_labelling,oversampling,random_forest,4,RELEASE_1_0_5,38,0.1225290298461914,1.0,0.6666666666666666,0.9923076923076923,0.015384615384615385,0.8,0.8133008873309638,2.0
08/03/2022 09:04:03,moodle,metrics,real_labelling,oversampling,random_forest,5,RELEASE_1_0_6,37,0.14610004425048828,0.6666666666666666,0.6666666666666666,0.9885057471264368,0.017241379310344827,0.6666666666666666,0.6608187134502924,1.9
08/03/2022 09:04:10,moodle,metrics,real_labelling,oversampling,random_forest,6,RELEASE_1_0_7,37,0.1498711109161377,0.5,0.3333333333333333,0.9886363636363636,0.007575757575757576,0.4,0.4027849004805198,1.7
08/03/2022 09:04:17,moodle,metrics,real_labelling,oversampling,random_forest,7,RELEASE_1_0_8,37,0.1688988208770752,1.0,0.25,0.9910179640718563,0.0029940119760479044,0.4,0.497742652128334,1.4
08/03/2022 09:04:25,moodle,metrics,real_labelling,oversampling,random_forest,8,RELEASE_1_0_9,35,0.21513104438781738,0.5,0.2,0.9896265560165975,0.004149377593360996,0.28571428571428575,0.31193362371580335,1.3
08/03/2022 09:04:35,moodle,metrics,real_labelling,oversampling,random_forest,9,RELEASE_1_1_0,34,0.2772359848022461,1.0,0.42857142857142855,0.9929947460595446,0.005253940455341506,0.6,0.6523444794888028,1.2
08/03/2022 09:04:48,moodle,metrics,real_labelling,oversampling,random_forest,10,RELEASE_1_1_1,34,0.3599860668182373,1.0,0.8571428571428571,0.9982905982905983,0.010256410256410256,0.923076923076923,0.9250202550446034,1.1
08/03/2022 09:05:01,moodle,metrics,real_labelling,oversampling,random_forest,11,RELEASE_1_2_0,32,0.4087562561035156,0.25,0.1111111111111111,0.9903762029746281,0.003499562554680665,0.15384615384615383,0.16234091190891478,1.1
08/03/2022 09:05:19,moodle,metrics,real_labelling,oversampling,random_forest,12,RELEASE_1_2_1,32,0.5796639919281006,1.0,0.7777777777777778,0.9982502187226596,0.006124234470691163,0.8750000000000001,0.8811404262115236,1.0
08/03/2022 09:05:41,moodle,metrics,real_labelling,oversampling,random_forest,13,RELEASE_1_3_0,31,0.747427225112915,0.8333333333333334,0.5555555555555556,0.9964054636951833,0.004313443565780014,0.6666666666666667,0.6787912560846167,0.9
08/03/2022 09:06:13,moodle,metrics,real_labelling,oversampling,random_forest,14,RELEASE_1_3_1,31,0.9839990139007568,1.0,0.6666666666666666,0.9981960312687913,0.0036079374624173183,0.8,0.8157571121744305,0.8
08/03/2022 09:06:46,moodle,metrics,real_labelling,oversampling,random_forest,15,RELEASE_1_3_2,30,1.2531421184539795,1.0,0.6666666666666666,0.9981960312687913,0.0036079374624173183,0.8,0.8157571121744305,0.7
08/03/2022 09:07:24,moodle,metrics,real_labelling,oversampling,random_forest,16,RELEASE_1_3_3,30,1.4589869976043701,1.0,0.7777777777777778,0.9987973541791942,0.004209260372820205,0.8750000000000001,0.8813843841568412,0.7
08/03/2022 09:08:10,moodle,metrics,real_labelling,oversampling,random_forest,17,RELEASE_1_3_4,30,1.6017851829528809,0.8571428571428571,0.75,0.9981960312687913,0.004209260372820205,0.7999999999999999,0.8008958511627257,0.6
08/03/2022 09:08:57,moodle,metrics,real_labelling,oversampling,random_forest,18,RELEASE_1_4_0,30,1.7225029468536377,1.0,0.4444444444444444,0.9979053204859657,0.0016757436112274822,0.6153846153846153,0.6659669008952904,0.6
08/03/2022 09:09:56,moodle,metrics,real_labelling,oversampling,random_forest,19,RELEASE_1_4_1,30,2.238492727279663,1.0,0.5555555555555556,0.998326359832636,0.0020920502092050207,0.7142857142857143,0.7447306937384368,0.6
08/03/2022 09:11:05,moodle,metrics,real_labelling,oversampling,random_forest,20,RELEASE_1_4_2,29,2.718641996383667,0.8333333333333334,0.625,0.998326359832636,0.002510460251046025,0.7142857142857143,0.7209004940129078,0.5
08/03/2022 09:12:24,moodle,metrics,real_labelling,oversampling,random_forest,21,RELEASE_1_4_3,29,3.2747349739074707,0.8333333333333334,0.7142857142857143,0.9987463435018805,0.0025073129962390303,0.7692307692307692,0.7709025275408856,0.5
08/03/2022 09:13:50,moodle,metrics,real_labelling,oversampling,random_forest,22,RELEASE_1_4_4,28,3.6522140502929688,1.0,0.5714285714285714,0.9987479131886478,0.001669449081803005,0.7272727272727273,0.755454761583282,0.5
08/03/2022 09:15:24,moodle,metrics,real_labelling,oversampling,random_forest,23,RELEASE_1_4_5,27,4.111704111099243,1.0,0.5714285714285714,0.9987525987525988,0.0016632016632016633,0.7272727272727273,0.7554565395900528,0.4
08/03/2022 09:17:09,moodle,metrics,real_labelling,oversampling,random_forest,24,RELEASE_1_5_0,27,4.604633808135986,0.0,0.0,0.9965614254454517,0.00031259768677711783,0.0,-0.0009902241426892563,0.4
08/03/2022 09:19:06,moodle,metrics,real_labelling,oversampling,random_forest,25,RELEASE_1_5_1,26,5.220796346664429,1.0,0.6,0.998755832037325,0.0018662519440124418,0.7499999999999999,0.774113753565341,0.4
08/03/2022 09:21:23,moodle,metrics,real_labelling,oversampling,random_forest,26,RELEASE_1_5_2,26,6.042042970657349,1.0,0.6,0.9987569919204475,0.0018645121193287756,0.7499999999999999,0.7741142047479351,0.4
08/03/2022 09:23:53,moodle,metrics,real_labelling,oversampling,random_forest,27,RELEASE_1_5_3,25,7.170619964599609,1.0,0.2,0.9975392187019378,0.0006151953245155337,0.33333333333333337,0.4466626700114741,0.4
08/03/2022 09:26:38,moodle,metrics,real_labelling,oversampling,random_forest,28,RELEASE_1_6_0,23,7.586923122406006,0.4,0.2857142857142857,0.9853211009174312,0.009174311926605505,0.3333333333333333,0.33084945205643596,0.3
08/03/2022 09:29:25,moodle,metrics,real_labelling,oversampling,random_forest,29,RELEASE_1_6_1,22,8.140882015228271,1.0,0.6428571428571429,0.9954337899543378,0.00821917808219178,0.782608695652174,0.7999358695684657,0.4
08/03/2022 09:32:19,moodle,metrics,real_labelling,oversampling,random_forest,30,RELEASE_1_6_2,22,8.472559928894043,0.875,0.5833333333333334,0.9945305378304466,0.007292616226071103,0.7000000000000001,0.7119944863527427,0.4
08/03/2022 09:35:10,moodle,metrics,real_labelling,oversampling,random_forest,31,RELEASE_1_6_3,21,8.645230054855347,0.875,0.6363636363636364,0.9954462659380692,0.007285974499089253,0.7368421052631579,0.744097648584608,0.4
08/03/2022 09:38:08,moodle,metrics,real_labelling,oversampling,random_forest,32,RELEASE_1_7_0,21,9.008824825286865,0.6,0.23076923076923078,0.9908186687069626,0.0038255547054322878,0.33333333333333337,0.36847473621888394,0.4
08/03/2022 09:41:05,moodle,metrics,real_labelling,oversampling,random_forest,33,RELEASE_1_7_1,20,9.52947211265564,1.0,0.6923076923076923,0.9969465648854962,0.006870229007633588,0.8181818181818181,0.8307702162039131,0.4
08/03/2022 09:43:59,moodle,metrics,real_labelling,oversampling,random_forest,34,RELEASE_1_7_2,19,9.637800931930542,1.0,0.6153846153846154,0.9961832061068703,0.0061068702290076335,0.761904761904762,0.7829568233401735,0.4
08/03/2022 09:46:59,moodle,metrics,real_labelling,oversampling,random_forest,35,RELEASE_1_8_0,19,10.253619194030762,1.0,0.07142857142857142,0.9909847434119279,0.0006934812760055479,0.13333333333333333,0.2660529602436452,0.4
08/03/2022 09:50:09,moodle,metrics,real_labelling,oversampling,random_forest,36,RELEASE_1_8_1,19,10.664654970169067,1.0,0.4666666666666667,0.9944055944055944,0.0048951048951048955,0.6363636363636364,0.681207091440559,0.4
