,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
config.inc.php3,134.0,134.0,0.0,1.0,1.0,0.0,291.42147687500096,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_create.php3,15.0,15.0,0.0,3.0,3.0,1.0,124.82541994666035,0.0,0.0,0.0,3.0,1.0,4.0,no,no
db_details.php3,276.0,331.0,0.0,55.0,55.0,7.0,5582.69119675721,0.0,0.0,0.0,8.0,2.0,27.0,no,no
db_printview.php3,107.0,134.0,0.0,33.0,33.0,7.0,1575.8831614407532,0.0,0.0,0.0,4.0,1.0,12.0,no,no
db_stats.php3,163.0,168.0,1.0,24.0,24.0,5.0,2539.8314855498406,0.0,0.0,0.0,4.0,1.0,9.0,no,no
footer.inc.php3,4.0,6.0,0.0,2.0,2.0,1.0,23.292873099964716,0.0,0.0,0.0,1.0,1.0,1.0,no,no
header.inc.php3,54.0,65.0,0.0,10.0,10.0,2.0,861.3148264938258,0.0,0.0,0.0,3.0,2.0,3.0,no,no
index.php3,20.0,21.0,0.0,4.0,4.0,3.0,197.8939584520225,0.0,0.0,0.0,1.0,1.0,1.0,yes,no
lang/brazilian_portuguese.inc.php3,289.0,289.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-win1251.inc.php3,,,,,,,,,,,,,,no,no
lang/catala.inc.php3,289.0,289.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5.inc.php3,289.0,289.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb.inc.php3,289.0,289.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso.inc.php3,289.0,289.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-win1250.inc.php3,291.0,291.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish.inc.php3,289.0,289.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch.inc.php3,289.0,289.0,0.0,1.0,1.0,0.0,1630.9326182791524,0.0,0.0,0.0,0.0,0.0,0.0,no,no
