,nomefile,Y_IDEAL,Y_REAL,Y_PRED
0,admin/admin.php,0,0,0
1,admin/auth.php,0,0,0
2,admin/backup.php,0,0,0
3,admin/block.php,0,0,0
4,admin/blocks.php,0,0,0
5,admin/config.php,0,0,0
6,admin/configure.php,0,0,0
7,admin/creators.php,0,0,0
8,admin/cron.php,0,0,0
9,admin/dbperformance.php,0,0,0
10,admin/delete.php,0,0,0
11,admin/filters.php,0,0,0
12,admin/index.php,0,0,0
13,admin/lang.php,0,0,0
14,admin/module.php,0,0,0
15,admin/modules.php,0,0,0
16,admin/phpinfo.php,0,0,0
17,admin/register.php,0,0,0
18,admin/site.php,0,0,0
19,admin/timezone.php,0,0,0
20,admin/upgradelogs.php,0,0,0
21,admin/uploaduser.php,0,0,0
22,admin/user.php,0,0,0
23,admin/users.php,0,0,0
24,auth/db/lib.php,0,0,0
25,auth/email/lib.php,0,0,0
26,auth/imap/lib.php,0,0,0
27,auth/ldap/lib.php,0,0,0
28,auth/manual/lib.php,0,0,0
29,auth/nntp/lib.php,0,0,0
30,auth/none/lib.php,0,0,0
31,auth/pop3/lib.php,0,0,0
32,backup/backuplib.php,0,0,1
33,backup/backup.php,0,0,0
34,backup/backup_scheduled.php,0,0,0
35,backup/db/mysql.php,0,0,0
36,backup/db/postgres7.php,0,0,0
37,backup/lib.php,0,0,0
38,backup/log.php,0,0,0
39,backup/restorelib.php,1,0,1
40,backup/restore.php,0,0,0
41,backup/try.php,0,0,0
42,backup/version.php,0,0,0
43,blocks/activity_modules/block_activity_modules.php,0,0,0
44,blocks/activity_modules/db/mysql.php,0,0,0
45,blocks/activity_modules/db/postgres7.php,0,0,0
46,blocks/admin/block_admin.php,0,0,0
47,blocks/admin/db/mysql.php,0,0,0
48,blocks/admin/db/postgres7.php,0,0,0
49,blocks/calendar_month/block_calendar_month.php,0,0,0
50,blocks/calendar_month/db/mysql.php,0,0,0
51,blocks/calendar_month/db/postgres7.php,0,0,0
52,blocks/calendar_upcoming/block_calendar_upcoming.php,0,0,0
53,blocks/calendar_upcoming/db/mysql.php,0,0,0
54,blocks/calendar_upcoming/db/postgres7.php,0,0,0
55,blocks/course_list/block_course_list.php,0,0,0
56,blocks/course_list/db/mysql.php,0,0,0
