,nomefile,Y_IDEAL,Y_REAL,Y_PRED
0,admin/auth_config.php,0,0,0
1,admin/auth.php,0,0,0
2,admin/block.php,0,0,0
3,admin/blocks.php,0,0,0
4,admin/cron.php,0,0,0
5,admin/dbperformance.php,0,0,0
6,admin/delete.php,0,0,0
7,admin/enrol_config.php,0,0,0
8,admin/enrol.php,0,0,0
9,admin/environment.php,0,0,0
10,admin/filter.php,0,0,0
11,admin/filters.php,0,0,0
12,admin/handlevirus.php,0,0,0
13,admin/health.php,0,0,0
14,admin/index.php,0,0,0
15,admin/innodb.php,0,0,0
16,admin/langdoc.php,0,0,0
17,admin/langimport.php,0,0,0
18,admin/lang.php,0,0,0
19,admin/maintenance.php,0,0,0
20,admin/mnet/access_control.php,0,0,0
21,admin/mnet/adminlib.php,0,0,0
22,admin/mnet/delete.php,0,0,0
23,admin/mnet/enr_course_enrol.php,0,0,0
24,admin/mnet/enr_courses.php,0,0,0
25,admin/mnet/enr_hosts.php,0,0,0
26,admin/mnet/index.php,0,0,0
27,admin/mnet/MethodTable.php,0,0,0
28,admin/mnet/mnet_services.php,0,0,0
29,admin/mnet/peers.php,0,0,0
30,admin/mnet/trustedhosts.php,0,0,0
31,admin/module.php,0,0,0
32,admin/modules.php,0,0,0
33,admin/multilangupgrade.php,0,0,0
34,admin/oacleanup.php,0,0,0
35,admin/pagelib.php,0,0,0
36,admin/phpinfo.php,0,0,0
37,admin/process_email.php,0,0,0
38,admin/register.php,0,0,0
39,admin/replace.php,0,0,0
40,admin/report/courseoverview/index.php,0,0,0
41,admin/report/courseoverview/reportsgraph.php,0,0,0
42,admin/report/log/index.php,0,0,0
43,admin/report/stats/index.php,0,0,0
44,admin/roles/allowassign.php,0,0,0
45,admin/roles/allowoverride.php,0,0,0
46,admin/roles/assign.php,0,0,0
47,admin/roles/manage.php,0,0,0
48,admin/roles/managetabs.php,0,0,0
49,admin/roles/override.php,0,0,0
50,admin/roles/tabs.php,0,0,0
51,admin/search.php,0,0,0
52,admin/settings/appearance.php,0,0,0
53,admin/settings/courses.php,0,0,0
54,admin/settings/frontpage.php,0,0,0
55,admin/settings/language.php,0,0,0
56,admin/settings/location.php,0,0,0
57,admin/settings/misc.php,0,0,0
58,admin/settings/mnet.php,0,0,0
59,admin/settings.php,0,0,0
60,admin/settings/security.php,0,0,0
61,admin/settings/server.php,0,0,0
62,admin/settings/top.php,0,0,0
63,admin/settings/unsupported.php,0,0,0
64,admin/settings/users.php,0,0,0
65,admin/stickyblocks.php,0,0,0
66,admin/timezoneimport.php,0,0,0
67,admin/timezone.php,0,0,0
68,admin/upgradeforumread.php,0,0,0
69,admin/upgradelogs.php,0,0,0
70,admin/upgradesettings.php,0,0,0
71,admin/uploaduser.php,0,0,0
72,admin/user.php,0,0,0
73,admin/xmldb/actions/create_xml_file/create_xml_file.class.php,0,0,0
74,admin/xmldb/actions/delete_field/delete_field.class.php,0,0,0
75,admin/xmldb/actions/delete_index/delete_index.class.php,0,0,0
76,admin/xmldb/actions/delete_key/delete_key.class.php,0,0,0
77,admin/xmldb/actions/delete_sentence/delete_sentence.class.php,0,0,0
78,admin/xmldb/actions/delete_statement/delete_statement.class.php,0,0,0
79,admin/xmldb/actions/delete_table/delete_table.class.php,0,0,0
80,admin/xmldb/actions/delete_xml_file/delete_xml_file.class.php,0,0,0
81,admin/xmldb/actions/edit_field/edit_field.class.php,0,0,0
82,admin/xmldb/actions/edit_field_save/edit_field_save.class.php,0,0,0
83,admin/xmldb/actions/edit_index/edit_index.class.php,0,0,0
84,admin/xmldb/actions/edit_index_save/edit_index_save.class.php,0,0,0
85,admin/xmldb/actions/edit_key/edit_key.class.php,0,0,0
86,admin/xmldb/actions/edit_key_save/edit_key_save.class.php,0,0,0
87,admin/xmldb/actions/edit_sentence/edit_sentence.class.php,0,0,0
88,admin/xmldb/actions/edit_sentence_save/edit_sentence_save.class.php,0,0,0
89,admin/xmldb/actions/edit_statement/edit_statement.class.php,0,0,0
90,admin/xmldb/actions/edit_statement_save/edit_statement_save.class.php,0,0,0
91,admin/xmldb/actions/edit_table/edit_table.class.php,0,0,0
92,admin/xmldb/actions/edit_table_save/edit_table_save.class.php,0,0,0
93,admin/xmldb/actions/edit_xml_file/edit_xml_file.class.php,0,0,0
94,admin/xmldb/actions/edit_xml_file_save/edit_xml_file_save.class.php,0,0,0
95,admin/xmldb/actions/get_db_directories/get_db_directories.class.php,0,0,0
96,admin/xmldb/actions/load_xml_file/load_xml_file.class.php,0,0,0
97,admin/xmldb/actions/load_xml_files/load_xml_files.class.php,0,0,0
98,admin/xmldb/actions/main_view/main_view.class.php,0,0,0
99,admin/xmldb/actions/move_updown_field/move_updown_field.class.php,0,0,0
100,admin/xmldb/actions/move_updown_index/move_updown_index.class.php,0,0,0
101,admin/xmldb/actions/move_updown_key/move_updown_key.class.php,0,0,0
102,admin/xmldb/actions/move_updown_statement/move_updown_statement.class.php,0,0,0
103,admin/xmldb/actions/move_updown_table/move_updown_table.class.php,0,0,0
104,admin/xmldb/actions/new_field/new_field.class.php,0,0,0
105,admin/xmldb/actions/new_index/new_index.class.php,0,0,0
106,admin/xmldb/actions/new_key/new_key.class.php,0,0,0
107,admin/xmldb/actions/new_sentence/new_sentence.class.php,0,0,0
108,admin/xmldb/actions/new_statement/new_statement.class.php,0,0,0
109,admin/xmldb/actions/new_table_from_mysql/new_table_from_mysql.class.php,0,0,0
110,admin/xmldb/actions/new_table/new_table.class.php,0,0,0
111,admin/xmldb/actions/revert_changes/revert_changes.class.php,0,0,0
112,admin/xmldb/actions/save_xml_file/save_xml_file.class.php,0,0,0
113,admin/xmldb/actions/template/template.class.php,0,0,0
114,admin/xmldb/actions/unload_xml_file/unload_xml_file.class.php,0,0,0
115,admin/xmldb/actions/view_field_xml/view_field_xml.class.php,0,0,0
116,admin/xmldb/actions/view_index_xml/view_index_xml.class.php,0,0,0
117,admin/xmldb/actions/view_key_xml/view_key_xml.class.php,0,0,0
118,admin/xmldb/actions/view_reserved_words/view_reserved_words.class.php,0,0,0
119,admin/xmldb/actions/view_statement_xml/view_statement_xml.class.php,0,0,0
120,admin/xmldb/actions/view_structure_php/view_structure_php.class.php,0,0,0
121,admin/xmldb/actions/view_structure_sql/view_structure_sql.class.php,0,0,0
122,admin/xmldb/actions/view_structure_xml/view_structure_xml.class.php,0,0,0
123,admin/xmldb/actions/view_table_php/view_table_php.class.php,0,0,0
124,admin/xmldb/actions/view_table_sql/view_table_sql.class.php,0,0,0
125,admin/xmldb/actions/view_table_xml/view_table_xml.class.php,0,0,0
126,admin/xmldb/actions/view_xml/view_xml.class.php,0,0,0
127,admin/xmldb/actions/XMLDBAction.class.php,0,0,0
128,admin/xmldb/index.php,0,0,0
129,admin/xmldb/javascript.php,0,0,0
130,auth/cas/auth_ldap_sync_users.php,0,0,0
131,auth/cas/auth.php,0,0,0
132,auth/cas/forbidden.php,0,0,0
133,auth/cas/languages.php,0,0,0
134,auth/cas/login.php,0,0,0
135,auth/cas/logout.php,0,0,0
136,auth/db/auth_db_sync_users.php,0,0,0
137,auth/db/auth.php,0,0,0
138,auth/email/auth.php,0,0,0
139,auth/fc/auth.php,0,0,0
140,auth/fc/fcFPP.php,0,0,0
141,auth/imap/auth.php,0,0,0
142,auth/ldap/auth_ldap_sync_users.php,0,0,0
143,auth/ldap/auth.php,0,0,0
144,auth/manual/auth.php,0,0,0
145,auth/mnet/auth.php,0,0,0
146,auth/mnet/jump.php,0,0,0
147,auth/mnet/land.php,0,0,0
148,auth/nntp/auth.php,0,0,0
149,auth/nologin/auth.php,0,0,0
150,auth/none/auth.php,0,0,0
151,auth/pam/auth.php,0,0,0
152,auth/pop3/auth.php,0,0,0
153,auth/radius/auth.php,0,0,0
154,auth/shibboleth/auth.php,0,0,0
155,auth/shibboleth/index.php,0,0,0
156,backup/backuplib.php,1,0,0
157,backup/backup.php,0,0,0
158,backup/backup_scheduled.php,0,0,0
159,backup/bb/restore_bb.php,0,0,0
160,backup/bb/xsl_emulate_xslt.inc,0,0,0
161,backup/db/mysql.php,0,0,0
162,backup/db/postgres7.php,0,0,0
163,backup/db/upgrade.php,0,0,0
164,backup/lib.php,0,0,0
165,backup/log.php,0,0,0
166,backup/restorelib.php,1,0,0
167,backup/restore.php,0,0,0
168,backup/try.php,0,0,0
169,backup/version.php,0,0,0
170,blocks/activity_modules/block_activity_modules.php,0,0,0
171,blocks/activity_modules/db/mysql.php,0,0,0
172,blocks/activity_modules/db/postgres7.php,0,0,0
173,blocks/activity_modules/db/upgrade.php,0,0,0
174,blocks/admin/block_admin.php,0,0,0
175,blocks/admin_bookmarks/block_admin_bookmarks.php,0,0,0
176,blocks/admin_bookmarks/create.php,0,0,0
177,blocks/admin_bookmarks/delete.php,0,0,0
178,blocks/admin/db/mysql.php,0,0,0
179,blocks/admin/db/postgres7.php,0,0,0
180,blocks/admin/db/upgrade.php,0,0,0
181,blocks/admin_tree/block_admin_tree.php,0,0,0
182,blocks/blog_menu/block_blog_menu.php,0,0,0
183,blocks/blog_tags/block_blog_tags.php,0,0,0
184,blocks/blog_tags/styles.php,0,0,0
185,blocks/calendar_month/block_calendar_month.php,0,0,0
186,blocks/calendar_month/db/mysql.php,0,0,0
187,blocks/calendar_month/db/postgres7.php,0,0,0
188,blocks/calendar_month/db/upgrade.php,0,0,0
189,blocks/calendar_month/styles.php,0,0,0
190,blocks/calendar_upcoming/block_calendar_upcoming.php,0,0,0
191,blocks/calendar_upcoming/db/mysql.php,0,0,0
192,blocks/calendar_upcoming/db/postgres7.php,0,0,0
193,blocks/calendar_upcoming/db/upgrade.php,0,0,0
194,blocks/calendar_upcoming/styles.php,0,0,0
195,blocks/course_list/block_course_list.php,0,0,0
196,blocks/course_list/db/mysql.php,0,0,0
197,blocks/course_list/db/postgres7.php,0,0,0
198,blocks/course_list/db/upgrade.php,0,0,0
199,blocks/course_summary/block_course_summary.php,0,0,0
200,blocks/course_summary/db/mysql.php,0,0,0
201,blocks/course_summary/db/postgres7.php,0,0,0
202,blocks/course_summary/db/upgrade.php,0,0,0
203,blocks/course_summary/styles.php,0,0,0
204,blocks/db/mysql.php,0,0,0
205,blocks/db/postgres7.php,0,0,0
206,blocks/db/upgrade.php,0,0,0
207,blocks/glossary_random/block_glossary_random.php,0,0,0
208,blocks/html/block_html.php,0,0,0
209,blocks/loancalc/block_loancalc.php,0,0,0
210,blocks/login/block_login.php,0,0,0
211,blocks/login/styles.php,0,0,0
212,blocks/mentees/block_mentees.php,0,0,0
213,blocks/messages/block_messages.php,0,0,0
214,blocks/mnet_hosts/block_mnet_hosts.php,0,0,0
215,blocks/moodleblock.class.php,0,0,0
216,blocks/news_items/block_news_items.php,0,0,0
217,blocks/news_items/db/mysql.php,0,0,0
218,blocks/news_items/db/postgres7.php,0,0,0
219,blocks/news_items/db/upgrade.php,0,0,0
220,blocks/news_items/styles.php,0,0,0
221,blocks/online_users/block_online_users.php,0,0,0
222,blocks/online_users/db/mysql.php,0,0,0
223,blocks/online_users/db/postgres7.php,0,0,0
224,blocks/online_users/db/upgrade.php,0,0,0
225,blocks/participants/block_participants.php,0,0,0
226,blocks/participants/db/mysql.php,0,0,0
227,blocks/participants/db/postgres7.php,0,0,0
228,blocks/participants/db/upgrade.php,0,0,0
229,blocks/quiz_results/block_quiz_results.php,0,0,0
230,blocks/quiz_results/styles.php,0,0,0
231,blocks/recent_activity/block_recent_activity.php,0,0,0
232,blocks/recent_activity/db/mysql.php,0,0,0
233,blocks/recent_activity/db/postgres7.php,0,0,0
234,blocks/recent_activity/db/upgrade.php,0,0,0
235,blocks/rss_client/block_rss_client_action.php,1,0,0
236,blocks/rss_client/block_rss_client_error.php,0,0,0
237,blocks/rss_client/block_rss_client.php,0,0,0
238,blocks/rss_client/config_instance_tabs.php,0,0,0
239,blocks/rss_client/db/access.php,0,0,0
240,blocks/rss_client/db/mysql.php,0,0,0
241,blocks/rss_client/db/postgres7.php,0,0,0
242,blocks/rss_client/db/upgrade.php,0,0,0
243,blocks/rss_client/styles.php,0,0,0
244,blocks/search/block_search.php,0,0,0
245,blocks/search/db/mysql.php,0,0,0
246,blocks/search/db/postgres7.php,0,0,0
247,blocks/search/db/upgrade.php,0,0,0
248,blocks/search_forums/block_search_forums.php,0,0,0
249,blocks/search_forums/db/mysql.php,0,0,0
250,blocks/search_forums/db/postgres7.php,0,0,0
251,blocks/search_forums/db/upgrade.php,0,0,0
252,blocks/search_forums/styles.php,0,0,0
