,nomefile,Y_IDEAL,Y_REAL,Y_PRED
0,admin/admin.php,0,0,0
1,admin/auth.php,0,0,0
2,admin/config.php,0,0,0
3,admin/creators.php,0,0,0
4,admin/cron.php,0,0,0
5,admin/delete.php,0,0,0
6,admin/index.php,0,0,0
7,admin/lang.php,0,0,0
8,admin/modules.php,0,0,0
9,admin/phpinfo.php,0,0,0
10,admin/register.php,0,0,0
11,admin/site.php,0,0,0
12,admin/teacher.php,0,0,0
13,admin/user.php,0,0,0
14,auth/db/lib.php,0,0,0
15,auth/email/lib.php,0,0,0
16,auth/imap/lib.php,0,0,0
17,auth/ldap/lib.php,0,0,0
18,auth/manual/lib.php,0,0,0
19,auth/nntp/lib.php,0,0,0
20,auth/none/lib.php,0,0,0
21,auth/pop3/lib.php,0,0,0
22,backup/backuplib.php,0,0,0
23,backup/backup.php,0,0,0
24,backup/backup_version.php,0,0,0
25,backup/db/backup_mysql.php,0,0,0
26,backup/lib.php,0,0,0
27,backup/mod/assignment/backuplib.php,0,0,0
28,backup/mod/assignment/restorelib.php,0,0,0
29,backup/mod/choice/backuplib.php,0,0,0
30,backup/mod/choice/restorelib.php,0,0,0
31,backup/mod/forum/backuplib.php,0,0,0
32,backup/mod/journal/backuplib.php,0,0,0
33,backup/mod/pgassignment/backuplib.php,0,0,0
34,backup/mod/quiz/backuplib.php,0,0,0
35,backup/mod/resource/backuplib.php,0,0,0
36,backup/mod/resource/restorelib.php,0,0,0
37,backup/mod/survey/backuplib.php,0,0,0
38,backup/restorelib.php,0,0,0
39,backup/restore.php,0,0,0
40,config-dist.php,0,0,0
41,course/categories.php,0,0,0
42,course/delete.php,0,0,0
43,course/edit.php,0,0,0
44,course/editsection.php,0,0,0
45,course/enrol.php,0,0,0
46,course/grade.php,0,0,0
47,course/grades.php,0,0,0
48,course/index.php,0,0,0
49,course/lib.php,0,0,0
50,course/loggraph.php,0,0,0
51,course/loginas.php,0,0,0
52,course/loglive.php,0,0,0
53,course/log.php,0,0,0
54,course/mod.php,0,0,0
55,course/social.php,0,0,0
56,course/teachers.php,0,0,0
57,course/topics.php,0,0,0
58,course/unenrol.php,0,0,0
59,course/user.php,0,0,0
60,course/view.php,0,0,0
61,course/weeks.php,0,0,0
62,doc/contents.php,0,0,0
