,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
browse_foreigners.php,145.0,158.0,0.0,23.0,23.0,3.0,2090.2294932446484,0.0,0.0,0.0,15.0,9.0,18.0,no,no
calendar.php,8.0,9.0,0.0,1.0,1.0,0.0,37.352817814715735,0.0,0.0,0.0,0.0,0.0,0.0,no,no
changelog.php,37.0,41.0,0.0,1.0,1.0,0.0,37.352817814715735,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
chk_rel.php,6.0,6.0,0.0,1.0,1.0,0.0,6.591673732008658,0.0,0.0,0.0,1.0,1.0,1.0,no,no
config.sample.inc.php,11.0,11.0,0.0,1.0,1.0,0.0,10.39720770839918,0.0,0.0,0.0,0.0,0.0,0.0,no,no
css/phpmyadmin.css.php,93.0,102.0,0.0,10.0,10.0,2.0,827.7704730052956,0.0,0.0,0.0,4.0,4.0,5.0,no,no
db_create.php,17.0,17.0,0.0,3.0,3.0,2.0,169.9424300189354,0.0,0.0,0.0,5.0,4.0,5.0,no,no
db_datadict.php,137.0,148.0,0.0,37.0,37.0,4.0,1781.503153852617,0.0,0.0,0.0,21.0,9.0,29.0,no,no
db_export.php,33.0,33.0,0.0,4.0,4.0,2.0,241.25902174118713,0.0,0.0,0.0,1.0,1.0,1.0,no,no
db_import.php,7.0,8.0,0.0,1.0,1.0,0.0,9.704060527839234,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_operations.php,200.0,220.0,0.0,45.0,45.0,5.0,2614.433490203968,0.0,0.0,0.0,24.0,11.0,31.0,yes,no
db_printview.php,63.0,82.0,0.0,14.0,14.0,4.0,810.0049623091926,0.0,0.0,0.0,7.0,5.0,10.0,no,no
db_qbe.php,489.0,538.0,3.0,112.0,112.0,8.0,9125.50478756107,0.0,0.0,3.0,20.0,9.0,43.0,no,no
db_search.php,159.0,163.0,1.0,22.0,22.0,5.0,1948.976677756766,0.0,0.0,1.0,15.0,6.0,22.0,no,no
db_sql.php,12.0,12.0,0.0,2.0,2.0,1.0,35.96842909197556,0.0,0.0,0.0,1.0,1.0,1.0,no,no
db_structure.php,292.0,310.0,1.0,51.0,51.0,6.0,4528.463292733344,0.0,0.0,1.0,12.0,7.0,24.0,no,no
error.php,13.0,15.0,0.0,2.0,2.0,1.0,110.84040784384085,0.0,0.0,0.0,1.0,1.0,2.0,yes,no
export.php,339.0,341.0,1.0,117.0,117.0,7.0,4643.292581678395,10.0,10.0,0.0,82.0,22.0,49.0,no,no
import.php,256.0,256.0,0.0,68.0,68.0,6.0,2848.6728177691866,0.0,0.0,0.0,21.0,8.0,31.0,no,no
index.php,60.0,68.0,0.0,14.0,14.0,2.0,639.8608837483658,0.0,0.0,0.0,5.0,4.0,17.0,no,no
lang/afrikaans-iso-8859-1.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/afrikaans-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-iso-8859-1.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-windows-1256.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/azerbaijani-iso-8859-9.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/azerbaijani-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-iso-8859-1.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/belarusian_cyrillic-utf-8.inc.php,992.0,992.0,0.0,1.0,1.0,0.0,6835.625598640478,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/belarusian_cyrillic-windows-1251.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/belarusian_latin-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-windows-1250.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-iso-8859-1.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-utf-8.inc.php,992.0,992.0,0.0,1.0,1.0,0.0,6836.626103521018,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-koi8-r.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-windows-1251.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-iso-8859-1.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_simplified-gb2312.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_simplified-utf-8.inc.php,992.0,992.0,0.0,1.0,1.0,0.0,6836.626103521018,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_traditional-big5.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_traditional-utf-8.inc.php,992.0,992.0,0.0,1.0,1.0,0.0,6836.626103521018,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-iso-8859-2.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-windows-1250.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso-8859-2.inc.php,990.0,990.0,0.0,1.0,1.0,0.0,6820.830693974863,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-utf-8.inc.php,991.0,991.0,0.0,1.0,1.0,0.0,6828.727893697349,0.0,0.0,0.0,0.0,0.0,0.0,no,no
