,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
browse_foreigners.php,122.0,129.0,1.0,23.0,23.0,3.0,2344.48122255536,0.0,0.0,0.0,13.0,7.0,13.0,no,no
calendar.php,10.0,11.0,0.0,1.0,1.0,0.0,62.383246250395075,0.0,0.0,0.0,0.0,0.0,0.0,no,no
chk_rel.php,7.0,7.0,0.0,1.0,1.0,0.0,7.690286020676768,0.0,0.0,0.0,1.0,1.0,1.0,no,no
config.footer.inc.php,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
config.header.inc.php,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
config.inc.php,447.0,447.0,0.0,3.0,3.0,1.0,740.4646825623059,0.0,0.0,0.0,0.0,0.0,0.0,no,no
css/phpmyadmin.css.php,101.0,117.0,0.0,15.0,15.0,5.0,1427.046283653409,0.0,0.0,0.0,2.0,2.0,2.0,no,no
db_create.php,18.0,18.0,0.0,3.0,3.0,2.0,173.27463452911059,0.0,0.0,0.0,5.0,4.0,5.0,no,no
db_datadict.php,138.0,155.0,0.0,36.0,36.0,4.0,1718.2296194769237,0.0,0.0,0.0,17.0,7.0,25.0,no,no
db_details_common.php,26.0,29.0,0.0,7.0,7.0,2.0,361.09179126442245,0.0,0.0,0.0,9.0,6.0,12.0,no,no
db_details_db_info.php,61.0,61.0,1.0,23.0,23.0,7.0,906.1115842758511,0.0,0.0,1.0,12.0,4.0,22.0,no,no
db_details_export.php,34.0,35.0,0.0,5.0,5.0,3.0,273.7931363211784,0.0,0.0,0.0,1.0,1.0,1.0,no,no
db_details_importdocsql.php,139.0,150.0,1.0,39.0,39.0,7.0,2287.8987718566154,0.0,0.0,1.0,8.0,5.0,22.0,no,no
db_details_links.php,35.0,41.0,0.0,8.0,8.0,1.0,325.17520321638267,0.0,0.0,0.0,5.0,3.0,11.0,no,no
db_details.php,131.0,142.0,0.0,28.0,28.0,5.0,2028.863639118927,0.0,0.0,0.0,8.0,4.0,8.0,no,no
db_details_qbe.php,516.0,573.0,2.0,133.0,133.0,8.0,9807.855796380494,0.0,0.0,2.0,17.0,7.0,32.0,no,no
db_details_structure.php,458.0,538.0,1.0,83.0,83.0,7.0,8595.690379622296,0.0,0.0,1.0,24.0,8.0,79.0,yes,no
db_printview.php,118.0,146.0,0.0,36.0,36.0,6.0,1803.677454249491,0.0,0.0,0.0,16.0,6.0,28.0,no,no
db_search.php,163.0,173.0,1.0,28.0,28.0,6.0,2386.231491198683,0.0,0.0,1.0,16.0,5.0,25.0,no,no
export.php,314.0,315.0,1.0,109.0,109.0,7.0,4200.319927304325,5.0,5.0,0.0,45.0,14.0,39.0,no,no
footer.inc.php,35.0,44.0,0.0,12.0,12.0,4.0,533.9255722927013,0.0,0.0,0.0,6.0,6.0,6.0,no,no
header.inc.php,76.0,94.0,0.0,18.0,18.0,6.0,842.1842650422057,0.0,0.0,0.0,3.0,2.0,6.0,no,no
header_printview.inc.php,28.0,29.0,0.0,5.0,5.0,2.0,329.244910765974,0.0,0.0,0.0,5.0,2.0,5.0,no,no
index.php,56.0,60.0,0.0,9.0,9.0,3.0,752.0646909075407,0.0,0.0,0.0,4.0,3.0,4.0,yes,yes
lang/afrikaans-iso-8859-1.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/afrikaans-utf-8.inc.php,712.0,712.0,0.0,1.0,1.0,0.0,4668.904097590104,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-iso-8859-1.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-utf-8.inc.php,712.0,712.0,0.0,1.0,1.0,0.0,4668.904097590104,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-utf-8.inc.php,712.0,712.0,0.0,1.0,1.0,0.0,4668.904097590104,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-windows-1256.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/azerbaijani-iso-8859-9.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/azerbaijani-utf-8.inc.php,712.0,712.0,0.0,1.0,1.0,0.0,4668.904097590104,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-iso-8859-1.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-utf-8.inc.php,712.0,712.0,0.0,1.0,1.0,0.0,4668.904097590104,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-utf-8.inc.php,712.0,712.0,0.0,1.0,1.0,0.0,4668.904097590104,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-windows-1250.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-iso-8859-1.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-utf-8.inc.php,712.0,712.0,0.0,1.0,1.0,0.0,4668.904097590104,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-koi8-r.inc.php,711.0,711.0,0.0,1.0,1.0,0.0,4661.338128725107,0.0,0.0,0.0,0.0,0.0,0.0,no,no
