,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
chk_rel.php3,7.0,8.0,0.0,1.0,1.0,0.0,11.090354888959125,0.0,0.0,0.0,1.0,1.0,1.0,no,no
config.inc.php3,260.0,260.0,0.0,3.0,3.0,1.0,476.6351142497675,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_create.php3,16.0,16.0,0.0,3.0,3.0,1.0,136.00586794776592,0.0,0.0,0.0,4.0,2.0,5.0,no,no
db_details_common.php3,29.0,32.0,0.0,6.0,6.0,2.0,342.1001364922556,0.0,0.0,0.0,2.0,2.0,2.0,no,no
db_details_db_info.php3,38.0,38.0,0.0,14.0,14.0,7.0,494.7117177227884,0.0,0.0,0.0,7.0,2.0,18.0,no,no
db_details_export.php3,64.0,85.0,0.0,11.0,11.0,3.0,809.4986220070103,0.0,0.0,0.0,1.0,1.0,1.0,no,no
db_details_links.php3,34.0,37.0,0.0,7.0,7.0,1.0,306.79336564160604,0.0,0.0,0.0,5.0,2.0,11.0,no,no
db_details.php3,61.0,71.0,0.0,15.0,15.0,4.0,930.1033527298664,0.0,0.0,0.0,4.0,4.0,4.0,no,no
db_details_qbe.php3,517.0,574.0,0.0,141.0,141.0,7.0,9943.84263301051,0.0,0.0,0.0,13.0,4.0,50.0,no,no
db_details_structure.php3,231.0,278.0,0.0,28.0,28.0,8.0,4123.694788479417,0.0,0.0,0.0,8.0,3.0,18.0,yes,no
db_printview.php3,113.0,140.0,0.0,33.0,33.0,7.0,1636.8690727838652,0.0,0.0,0.0,8.0,2.0,22.0,no,no
db_search.php3,178.0,190.0,1.0,38.0,38.0,6.0,2858.1645467837147,0.0,0.0,1.0,10.0,3.0,21.0,no,no
db_stats.php3,191.0,196.0,1.0,28.0,28.0,5.0,3252.4428192740907,0.0,0.0,0.0,9.0,3.0,15.0,no,no
footer.inc.php3,8.0,9.0,0.0,4.0,4.0,1.0,43.00222726147332,0.0,0.0,0.0,1.0,1.0,1.0,no,no
header.inc.php3,98.0,117.0,0.0,18.0,18.0,4.0,1363.7548111445221,0.0,0.0,0.0,4.0,3.0,4.0,no,no
header_printview.inc.php3,33.0,34.0,0.0,4.0,4.0,2.0,394.9523787570101,0.0,0.0,0.0,4.0,2.0,4.0,no,no
index.php3,28.0,29.0,0.0,6.0,6.0,4.0,313.1585121887421,0.0,0.0,0.0,1.0,1.0,1.0,yes,yes
lang/afrikaans-iso-8859-1.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/afrikaans-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-iso-8859-1.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-utf-8.inc.php3,395.0,395.0,0.0,1.0,1.0,0.0,2354.682258263386,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-windows-1256.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-iso-8859-1.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-koi8-r.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-utf-8.inc.php3,395.0,395.0,0.0,1.0,1.0,0.0,2354.682258263386,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-windows-1251.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-iso-8859-1.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5-utf-8.inc.php3,395.0,395.0,0.0,1.0,1.0,0.0,2354.682258263386,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb-utf-8.inc.php3,,,,,,,,,,,,,,no,no
lang/croatian-iso-8859-2.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-windows-1250.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso-8859-2.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-windows-1250.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-iso-8859-1.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-iso-8859-1.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2339.7333635142636,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2346.7059030376518,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-iso-8859-1.inc.php3,393.0,393.0,0.0,1.0,1.0,0.0,2340.734641197861,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-utf-8.inc.php3,394.0,394.0,0.0,1.0,1.0,0.0,2347.7071774646197,0.0,0.0,0.0,0.0,0.0,0.0,no,no
