,nomefile,Y_IDEAL,Y_REAL,Y_PRED
0,browse_foreigners.php,0,0,1
1,changelog.php,0,0,1
2,chk_rel.php,0,0,1
3,config.sample.inc.php,0,0,1
4,db_create.php,0,0,1
5,db_datadict.php,0,0,1
6,db_events.php,0,0,1
7,db_export.php,0,0,1
8,db_import.php,0,0,1
9,db_operations.php,0,0,1
10,db_printview.php,0,0,1
11,db_qbe.php,0,0,1
12,db_routines.php,0,0,1
13,db_search.php,0,0,1
14,db_sql.php,0,0,1
15,db_structure.php,0,0,1
16,db_tracking.php,0,0,1
17,db_triggers.php,0,0,1
18,examples/config.manyhosts.inc.php,0,0,1
19,examples/openid.php,0,0,1
20,examples/signon.php,0,0,1
21,examples/signon-script.php,0,0,1
22,export.php,0,0,0
23,file_echo.php,0,0,1
24,gis_data_editor.php,0,0,1
25,import.php,0,0,1
26,import_status.php,0,0,1
27,index.php,0,0,1
28,js/get_image.js.php,0,0,1
29,js/get_scripts.js.php,0,0,1
30,js/messages.php,0,0,1
31,libraries/Advisor.class.php,0,0,1
32,libraries/bookmark.lib.php,0,0,1
33,libraries/build_html_for_db.lib.php,0,0,1
34,libraries/charset_conversion.lib.php,0,0,1
35,libraries/check_user_privileges.lib.php,0,0,1
36,libraries/cleanup.lib.php,0,0,1
37,libraries/common.inc.php,0,0,1
38,libraries/Config.class.php,0,0,0
39,libraries/config/ConfigFile.class.php,0,0,1
40,libraries/config/config_functions.lib.php,0,0,1
41,libraries/config.default.php,0,0,1
42,libraries/config/Form.class.php,0,0,1
43,libraries/config/FormDisplay.class.php,0,0,1
44,libraries/config/FormDisplay.tpl.php,0,0,1
45,libraries/config/messages.inc.php,0,0,0
46,libraries/config/setup.forms.php,0,0,1
47,libraries/config/user_preferences.forms.php,0,0,1
48,libraries/config/validate.lib.php,0,0,1
49,libraries/config.values.php,0,0,1
50,libraries/core.lib.php,0,0,1
51,libraries/database_interface.lib.php,0,0,0
52,libraries/data_dictionary_relations.lib.php,0,0,1
53,libraries/db_common.inc.php,0,0,1
54,libraries/dbi/drizzle.dbi.lib.php,0,0,1
55,libraries/dbi/drizzle-wrappers.lib.php,0,0,1
56,libraries/dbi/dummy.lib.php,0,0,1
57,libraries/dbi/mysql.dbi.lib.php,0,0,1
58,libraries/dbi/mysqli.dbi.lib.php,0,0,1
59,libraries/db_info.inc.php,0,0,1
60,libraries/DBQbe.class.php,0,0,0
61,libraries/DbSearch.class.php,0,0,1
62,libraries/db_table_exists.lib.php,0,0,1
