,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
browse_foreigners.php,147.0,160.0,0.0,24.0,24.0,3.0,2117.1753685378217,0.0,0.0,0.0,14.0,7.0,17.0,no,no
calendar.php,8.0,9.0,0.0,1.0,1.0,0.0,37.352817814715735,0.0,0.0,0.0,0.0,0.0,0.0,no,no
changelog.php,3.0,3.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no,no
chk_rel.php,6.0,6.0,0.0,1.0,1.0,0.0,6.591673732008658,0.0,0.0,0.0,1.0,1.0,1.0,no,no
css/phpmyadmin.css.php,39.0,46.0,0.0,7.0,7.0,2.0,255.98856097268006,0.0,0.0,0.0,2.0,1.0,3.0,no,no
db_create.php,17.0,17.0,0.0,3.0,3.0,2.0,169.9424300189354,0.0,0.0,0.0,5.0,4.0,5.0,no,no
db_datadict.php,132.0,143.0,0.0,36.0,36.0,4.0,1616.695705412798,0.0,0.0,0.0,17.0,7.0,23.0,no,no
db_details_export.php,35.0,35.0,0.0,5.0,5.0,2.0,259.54040848872717,0.0,0.0,0.0,1.0,1.0,1.0,no,no
db_details_importdocsql.php,134.0,145.0,1.0,39.0,39.0,7.0,2251.608726565949,0.0,0.0,1.0,9.0,5.0,23.0,no,no
db_details.php,12.0,12.0,0.0,2.0,2.0,1.0,35.96842909197556,0.0,0.0,0.0,1.0,1.0,1.0,no,no
db_details_qbe.php,521.0,577.0,2.0,133.0,133.0,8.0,9891.176617417546,0.0,0.0,2.0,17.0,7.0,34.0,no,no
db_details_structure.php,279.0,295.0,1.0,48.0,48.0,6.0,4244.087775088723,0.0,0.0,1.0,11.0,4.0,22.0,no,no
db_import.php,7.0,8.0,0.0,1.0,1.0,0.0,9.704060527839234,0.0,0.0,0.0,0.0,0.0,0.0,no,no
db_operations.php,194.0,220.0,0.0,43.0,43.0,5.0,2968.79955015135,0.0,0.0,0.0,20.0,9.0,24.0,yes,yes
